Spatial_x,Real_Psi,Imag_Psi,Prob_Density
-4.709418837675351,0.7204539145205527,-0.45094741340809974,0.7224074126074433
-4.68937875751503,0.728246472601121,-0.4184863974963671,0.7054737897454625
-4.66933867735471,0.7354541352560815,-0.3856892717800806,0.6896489994315195
-4.649298597194389,0.7420711136089012,-0.3525823774631091,0.6749838705502932
-4.629258517034068,0.7480920931946072,-0.31919230454179703,0.6615255071789923
-4.609218436873748,0.7535122382281323,-0.28554587044904267,0.649317137290071
-4.589178356713427,0.7583271954882044,-0.25167009851571936,0.6383979739039172
-4.569138276553106,0.7625330978136602,-0.21759219626673776,0.6288030891374796
-4.5490981963927855,0.7661265672093795,-0.18333953356915572,0.6205633015533837
-4.5290581162324655,0.7691047175593416,-0.14893962064990934,0.6137050771713736
-4.509018036072145,0.7714651569446264,-0.11442008600081066,0.60825044446003
-4.488977955911824,0.7732059895644975,-0.0798086541885721,0.6042169235818049
-4.468937875751503,0.7743258172590264,-0.04513312358764619,0.6016174701186369
-4.448897795591183,0.7748237406320324,-0.010421344053809008,0.600460433458903
-4.428857715430862,0.7746993597734384,0.02429880544362795,0.6007495299793626
-4.408817635270541,0.7739527745804602,0.058999439212960206,0.6024838311082363
-4.388777555110221,0.7725845846773745,0.09365268723665804,0.6056577663077584
-4.3687374749499,0.7705958889339262,0.1282307175553345,0.6102611409666238
-4.348697394789579,0.7679882845827651,0.16270575862113817,0.6162791691448584
-4.328657314629258,0.7647638659366196,0.19705012160264115,0.6236925210659394
-4.308617234468938,0.7609252227062366,0.23123622262328647,0.6324773852036221
-4.2885771543086175,0.7564754379204395,0.26523660491554246,0.6426055447640442
-4.268537074148297,0.7514180854499773,0.299023960872957,0.6540444683174611
-4.248496993987976,0.7457572271371476,0.33257115398243337,0.6667574142884949
-4.228456913827656,0.7394974095335056,0.3658512406190696,0.6807035489692778
-4.208416833667335,0.7326436602482722,0.3988374916861013,0.6958380776764466
-4.188376753507014,0.7252014839103839,0.4315034140825175,0.7121123886306914
-4.168336673346694,0.7171768577474142,0.46382277198116145,0.7294742090967433
-4.148296593186373,0.7085762267849295,0.495769607900188,0.7478677732822739
-4.128256513026052,0.6994064986701299,0.5273182635509597,0.76723400145641
-4.108216432865731,0.6896750381239315,0.5584434004456581,0.7875106897125559
-4.088176352705411,0.6793896610259464,0.5891200202480384,0.8086327097659997
-4.0681362725450905,0.6685586281371135,0.6193234848509923,0.8305322181445565
-4.04809619238477,0.6571906384650219,0.6490295361647785,0.8531388741003307
-4.028056112224449,0.6452948222772488,0.6782143156000616,0.876380065542686
-4.008016032064129,0.6328807337683352,0.7068543832300678,0.9001811422667061
-3.987975951903808,0.6199583433862734,0.7349267366165106,0.9244656557280464
-3.967935871743487,0.6065380298246895,0.762408829284122,0.9491556045940015
-3.947895791583167,0.5926305716871296,0.7892785888289952,0.9741716852821041
-3.927855711422846,0.5782471388301637,0.8155144346461618,0.9994335466815195
-3.907815631262525,0.5633992833922484,0.8410952952621822,1.0248600482390766
-3.8877755511022043,0.5480989305155621,0.8660006252588204,1.0503695205809707
-3.8677354709418843,0.5323583687682534,0.8902104217742207,1.0758800278330316
-3.8476953907815634,0.5161902402748062,0.9137052405683246,1.1013096307969819
-3.8276553106212425,0.4996075305624462,0.9364662116396198,1.1265766501373669
-3.8076152304609217,0.4826235581317365,0.9584750543806976,1.1515999287338188
-3.7875751503006017,0.4652519637597452,0.9797140922604294,1.1762990923559764
-3.7675350701402808,0.44750669954437416,1.0001662670209779,1.2005948078237767
-3.74749498997996,0.42940201769865505,1.0198151523782313,1.2244090378239112
-3.72745490981964,0.41095245910399497,1.0386449672146751,1.2476652915639939
-3.707414829659319,0.392172841631585,1.0566405882540877,1.2702888704593367
-3.687374749498998,0.3730782482413394,1.073787562207888,1.2922071080631856
-3.6673346693386772,0.3536840148679298,1.0900721173833776,1.3133496034697785
-3.6472945891783572,0.3340057181036364,1.1054811747445592,1.3336484474405368
-3.6272545090180364,0.31405916268791606,1.120002358416641,1.3530384405270726
-3.6072144288577155,0.29386036881373806,1.1336240056257894,1.3714573024904058
-3.5871743486973955,0.27342555926086876,1.1463351760661573,1.3888458723437467
-3.5671342685370746,0.252771146366448,1.1581256606866563,1.4051482983763122
-3.5470941883767537,0.2319137188433293,1.1689859898904127,1.4203122175478113
-3.527054108216433,0.2108700284567572,1.1789074411403302,1.4342889236773948
-3.507014028056113,0.1896569765700854,1.1878820459646489,1.447033523886866
-3.486973947895792,0.16829160057035047,1.1959025963568686,1.4585050827956298
-3.466933867735471,0.14679106018459298,1.2029626505649014,1.4686667540042497
-3.44689378757515,0.12517262369792498,1.2090565382648029,1.4774858984442911
-3.42685370741483,0.10345365408440205,1.214179365114927,1.4849341892143029
-3.4068136272545093,0.08165159506184815,1.2183270166868438,1.490987702565209
-3.3867735470941884,0.05978395708183684,1.2214961617698672,1.4956269947428809
-3.3667334669338684,0.03786830326606602,1.223684255046537,1.4988371644410488
-3.3466933867735476,0.01592223530043023,1.2248895391369048,1.500607900663981
