Real_Psi_X,Imag_Psi_Y,Gauge_Lambda_Z,Heat_Probability_C
-0.5387713702086425,-0.03903687014949457,0.5115115115115115,0.2917984665875666
-0.5378665785017154,-0.0423735661830249,0.5125125125125125,0.29109597538020915
-0.5369419337963884,-0.04570049363721042,0.5135135135135135,0.2903951753876899
-0.5359975217616674,-0.049017539757096426,0.5145145145145145,0.2896960625384877
-0.5350334286699925,-0.05232459246392465,0.5155155155155156,0.2889986327708837
-0.5340497413922513,-0.055621540358094954,0.5165165165165165,0.2883028820329376
-0.5330465473927796,-0.058908272722094555,0.5175175175175175,0.2876088062824635
-0.5320239347243512,-0.06218467952339022,0.5185185185185185,0.28691640148700737
-0.530981992023153,-0.06545065141728601,0.5195195195195195,0.2862256636238228
-0.5299208085037511,-0.06870607974974767,0.5205205205205206,0.2855365886798479
-0.5288404739540439,-0.07195085656018685,0.5215215215215215,0.2848491726516823
-0.5277410787302037,-0.07518487458421846,0.5225225225225225,0.2841634115455637
-0.5266227137516076,-0.07840802725637469,0.5235235235235235,0.283479301377344
-0.5254854704957582,-0.08162020871278876,0.5245245245245245,0.2827968381724676
-0.5243294409931919,-0.08482131379384206,0.5255255255255256,0.28211601796594654
-0.5231547178223791,-0.08801123804677523,0.5265265265265265,0.2814368368023393
-0.5219613941046121,-0.09118987772826613,0.5275275275275275,0.2807592907357263
-0.5207495634988841,-0.09435712980697027,0.5285285285285285,0.2800833758296878
-0.5195193201967587,-0.0975128919660279,0.5295295295295295,0.27940908815728055
-0.5182707589172295,-0.10065706260553395,0.5305305305305306,0.27873642380101543
-0.5170039749015711,-0.1037895408449735,0.5315315315315315,0.2780653788528348
-0.5157190639081795,-0.10691022652562295,0.5325325325325325,0.27739594941408896
-0.5144161222074056,-0.11001902021291424,0.5335335335335335,0.2767281315955141
-0.51309524657638,-0.11311582319876425,0.5345345345345345,0.27606192151721026
-0.511756534293827,-0.11620053750387016,0.5355355355355356,0.27539731530861716
-0.5104000831348746,-0.11927306587996535,0.5365365365365365,0.27473430910849345
-0.5090259913658536,-0.12233331181204596,0.5375375375375375,0.27407289906489335
-0.5076343577390896,-0.1253811795205578,0.5385385385385385,0.27341308133514436
-0.5062252814876889,-0.12841657396354816,0.5395395395395395,0.27275485208582523
-0.5047988623203152,-0.13143940083878392,0.5405405405405406,0.2720982074927431
-0.5033552004159627,-0.13444956658583257,0.5415415415415415,0.2714431437409122
-0.501894396418718,-0.13744697838810976,0.5425425425425425,0.2707896570245308
-0.5004165514325198,-0.1404315441748892,0.5435435435435435,0.2701377435469596
-0.49892176701590923,-0.14340317262327953,0.5445445445445445,0.26948739952069933
-0.4974101451767768,-0.14636177316016338,0.5455455455455456,0.2688386211673693
-0.49588178836710156,-0.1493072559641023,0.5465465465465466,0.2681914047176849
-0.4943367994776856,-0.1522395319672072,0.5475475475475475,0.26754574641143586
-0.4927752818328831,-0.15515851285697174,0.5485485485485485,0.26690164249746445
-0.4911973391853245,-0.1580641110780716,0.5495495495495496,0.2662590892336437
-0.48960307571063605,-0.16095623983412685,0.5505505505505506,0.2656180828868558
-0.4879925960021535,-0.16383481308943146,0.5515515515515516,0.26497861973296993
-0.48636600506563316,-0.16669974557064485,0.5525525525525525,0.2643406960568212
-0.48472340831395716,-0.16955095276845067,0.5535535535535535,0.26370430815218865
-0.4830649115618364,-0.17238835093917776,0.5545545545545546,0.2630694523217739
-0.4813906210205085,-0.17521185710638706,0.5555555555555556,0.2624361248771798
-0.4797006432924325,-0.17802138906242446,0.5565565565565566,0.26180432213888866
-0.4779950853659812,-0.18081686536993627,0.5575575575575575,0.26117404043624126
-0.4762740546101288,-0.18359820536335072,0.5585585585585585,0.260545276107415
-0.4745376587691376,-0.18636532915032436,0.5595595595595596,0.25991802549940324
-0.47278600595724124,-0.1891181576131518,0.5605605605605606,0.2592922849679935
-0.4710192046533253,-0.19185661241014304,0.5615615615615616,0.258668050877747
-0.46923736369560565,-0.19458061597696372,0.5625625625625625,0.2580453196019767
-0.4674405922763062,-0.19729009152793991,0.5635635635635635,0.25742408752272683
-0.4656289999363335,-0.1999849630573297,0.5645645645645646,0.2568043510307516
-0.46380269655995116,-0.2026651553405578,0.5655655655655656,0.25618610652549456
-0.461961792369451,-0.20533059393541714,0.5665665665665666,0.25556935041506695
-0.46010639791982594,-0.20798120518323382,0.5675675675675675,0.25495407911622764
-0.45823662409343985,-0.2106169162099988,0.5685685685685685,0.2543402890543621
-0.45635258209469737,-0.2132376549274629,0.5695695695695696,0.25372797666346125
-0.4544543834447152,-0.21584335003419694,0.5705705705705706,0.2531171383861011
-0.45254213997598963,-0.2184339310166211,0.5715715715715716,0.25250777067342217
-0.4506159638270673,-0.2210093281499937,0.5725725725725725,0.25189986998510844
-0.44867596743721505,-0.22356947249936895,0.5735735735735735,0.25129343278936694
-0.4467222635410904,-0.22611429592051974,0.5745745745745746,0.2506884555629078
-0.4447549651634128,-0.22864373106082383,0.5755755755755756,0.25008493479092286
-0.4427741856136355,-0.2311577113601183,0.5765765765765766,0.2494828669670659
-0.44078003848061886,-0.2336561710515179,0.5775775775775776,0.24888224859343203
-0.4387726376273055,-0.23613904516219814,0.5785785785785785,0.24828307618053738
-0.43675209718539604,-0.23860626951414596,0.5795795795795796,0.24768534624729888
-0.434718531550028,-0.24105778072487408,0.5805805805805806,0.2470890553210141
-0.4326720553744545,-0.24349351620810286,0.5815815815815816,0.2464941999373407
-0.43061278356472826,-0.2459134141744068,0.5825825825825826,0.24590077664027682
-0.4285408312743852,-0.2483174136318264,0.5835835835835835,0.24530878198214068
-0.4264563138991321,-0.2507054543864484,0.5845845845845846,0.24471821252355067
-0.42435934707153805,-0.2530774770429468,0.5855855855855856,0.24412906483340535
-0.4222500466557259,-0.2554334230050968,0.5865865865865866,0.2435413354888634
-0.42012852874207063,-0.2577732344762487,0.5875875875875876,0.242955021075324
-0.4179949096418986,-0.2600968544597715,0.5885885885885885,0.24237011818640658
-0.41584930588219193,-0.26240422675946085,0.5895895895895896,0.2417866234239314
-0.41369183420029637,-0.2646952959799139,0.5905905905905906,0.2412045333978997
-0.41152261153863284,-0.26697000752687117,0.5915915915915916,0.24062384472647413
-0.4093417550394139,-0.2692283076075231,0.5925925925925926,0.24004455403595862
-0.4071493820393645,-0.27147014323078494,0.5935935935935935,0.2394666579607793
-0.40494561006444785,-0.2736954622075364,0.5945945945945946,0.23889015314346482
-0.40273055682459585,-0.27590421315082836,0.5955955955955956,0.23831503623462674
-0.40050434020844417,-0.2780963454760576,0.5965965965965966,0.23774130389294001
-0.398267078278074,-0.2802718094011065,0.5975975975975976,0.23716895278512373
-0.3960188892637584,-0.2824305559464502,0.5985985985985985,0.23659797958592188
-0.39375989155871366,-0.2845725369352312,0.5995995995995996,0.23602838097808349
-0.39149020371386,-0.28669770499329866,0.6006006006006006,0.2354601536523441
-0.38920994443258344,-0.2888060135492183,0.6016016016016016,0.23489329430740594
-0.3869192325655075,-0.29089741683424714,0.6026026026026026,0.23432779964991898
-0.3846181871052711,-0.2929718698822746,0.6036036036036035,0.23376366639446178
-0.38230692718131215,-0.2950293285297331,0.6046046046046046,0.2332008912635223
-0.379985572054659,-0.2970697494154744,0.6056056056056056,0.23263947098747925
-0.37765424111272805,-0.2990930899806145,0.6066066066066066,0.23207940230458252
-0.37531305386412983,-0.3010993084683447,0.6076076076076076,0.23152068196093462
-0.3729621299334815,-0.3030883639237121,0.6086086086086087,0.23096330671047166
-0.37060158905622914,-0.3050602161933647,0.6096096096096096,0.23040727331494454
-0.36823155107347477,-0.3070148259252686,0.6106106106106106,0.22985257854389998
-0.3658521359268139,-0.3089521545683896,0.6116116116116116,0.22929921917466203
-0.36346346365318116,-0.3108721643723439,0.6126126126126126,0.22874719199231294
-0.3610656543797035,-0.3127748183870168,0.6136136136136137,0.22819649378967488
-0.35865882831856327,-0.31466008046215,0.6146146146146146,0.2276471213672913
-0.3562431057618683,-0.316527915246896,0.6156156156156156,0.2270990715334079
-0.3538186070765337,-0.3183782881893425,0.6166166166166166,0.22655234110395456
-0.35138545269917,-0.3202111655360037,0.6176176176176176,0.2260069269025266
-0.34894376313098324,-0.3220265143312809,0.6186186186186187,0.2254628257603664
-0.34649365893268447,-0.3238243024168901,0.6196196196196196,0.22492003451634496
-0.34403526071940577,-0.3256044984312626,0.6206206206206206,0.2243785500169436
-0.34156868915563104,-0.32736707180890906,0.6216216216216216,0.2238383691162355
-0.3390940649501339,-0.32911199277975584,0.6226226226226226,0.22329948867586769
-0.3366115088509264,-0.3308392323684496,0.6236236236236237,0.2227619055650423
-0.33412114164021994,-0.3325487623936304,0.6246246246246246,0.22222561666049917
-0.3316230841293943,-0.3342405554671748,0.6256256256256256,0.22169061884649688
-0.329117457153979,-0.33591458499340854,0.6266266266266266,0.22115690901479512
-0.32660438156864685,-0.3375708251682872,0.6276276276276276,0.22062448406463656
-0.32408397824221624,-0.3392092509785477,0.6286286286286287,0.2200933409027287
-0.3215563680526678,-0.3408298382008292,0.6296296296296297,0.21956347644322619
-0.31902167188216934,-0.34243256340076367,0.6306306306306306,0.21903488760771256
-0.3164800106121156,-0.34401740393203606,0.6316316316316316,0.21850757132518245
-0.3139315051181786,-0.3455843379354149,0.6326326326326326,0.217981524532024
