Position_X,Time_T,Probability_Heat
0.649999999999987,3.0500000000000003,0.19729835435931986
0.6999999999999869,3.0500000000000003,0.08083909629352111
0.7499999999999867,3.0500000000000003,0.0063319143670456605
0.7999999999999865,3.0500000000000003,0.018971865347393528
0.8499999999999863,3.0500000000000003,0.1110917245815243
0.8999999999999861,3.0500000000000003,0.22681282158624747
0.949999999999986,3.0500000000000003,0.29594029174452685
0.9999999999999858,3.0500000000000003,0.2765423392587423
1.0499999999999856,3.0500000000000003,0.18038550181157553
1.0999999999999854,3.0500000000000003,0.06579722669926816
1.1499999999999853,3.0500000000000003,0.0022852239799076184
1.199999999999985,3.0500000000000003,0.028375022254906943
1.249999999999985,3.0500000000000003,0.12824089998167984
1.2999999999999847,3.0500000000000003,0.2413055558008536
1.3499999999999845,3.0500000000000003,0.29898548667257396
1.3999999999999844,3.0500000000000003,0.26629282051941694
1.4499999999999842,3.0500000000000003,0.16305848993699346
1.499999999999984,3.0500000000000003,0.05190305458667472
1.5499999999999838,3.0500000000000003,0.012365418995732215
1.5999999999999837,3.0500000000000003,0.00020152799292183276
1.6499999999999835,3.0500000000000003,0.006951181590535282
1.6999999999999833,3.0500000000000003,0.031548757896931595
1.7499999999999831,3.0500000000000003,0.07011084046498058
1.799999999999983,3.0500000000000003,0.11654932436048132
1.8499999999999828,3.0500000000000003,0.16353259406598622
1.8999999999999826,3.0500000000000003,0.20364302436340145
1.9499999999999824,3.0500000000000003,0.230548060257138
1.9999999999999822,3.0500000000000003,0.2399999881676594
2.049999999999982,3.0500000000000003,0.2305065565069398
2.099999999999982,3.0500000000000003,0.2035665693925766
2.1499999999999817,3.0500000000000003,0.16343325843333564
2.1999999999999815,3.0500000000000003,0.11644279097820809
2.2499999999999813,3.0500000000000003,0.07001392861168901
2.299999999999981,3.0500000000000003,0.03147676782335803
2.349999999999981,3.0500000000000003,0.006915478946378838
2.399999999999981,3.0500000000000003,0.00020774944066485746
2.4499999999999806,3.0500000000000003,0.012412582305573244
2.4999999999999805,3.0500000000000003,0.04160310279167043
2.5499999999999803,3.0500000000000003,0.08317076955553461
2.59999999999998,3.0500000000000003,0.13055296200524827
2.64999999999998,3.0500000000000003,0.17626907379292273
2.6999999999999797,3.0500000000000003,0.213101536073414
2.7499999999999796,3.0500000000000003,0.23523531292502567
2.7999999999999794,3.0500000000000003,0.23917596766050142
2.849999999999979,3.0500000000000003,0.2243013575442488
2.899999999999979,3.0500000000000003,0.19295985645061084
2.949999999999979,3.0500000000000003,0.15009959826516617
2.9999999999999787,3.0500000000000003,0.10248727534379214
-3.0,3.1,2.3884625698610006e-08
-2.95,3.1,2.9172747705905514e-08
-2.9000000000000004,3.1,3.5631674511103737e-08
-2.8500000000000005,3.1,4.352062552572749e-08
-2.8000000000000007,3.1,5.3156212053979416e-08
-2.750000000000001,3.1,6.492514401607727e-08
-2.700000000000001,3.1,7.929974997518298e-08
-2.6500000000000012,3.1,9.685693334110027e-08
-2.6000000000000014,3.1,1.183013255297555e-07
-2.5500000000000016,3.1,1.444935652960474e-07
-2.5000000000000018,3.1,1.7648483918898875e-07
-2.450000000000002,3.1,2.1555906935888473e-07
-2.400000000000002,3.1,2.63284441861381e-07
-2.3500000000000023,3.1,3.215763434701514e-07
-2.3000000000000025,3.1,3.9277423287350473e-07
-2.2500000000000027,3.1,4.797355313659432e-07
-2.200000000000003,3.1,5.859503011977972e-07
-2.150000000000003,3.1,7.156813140277713e-07
-2.100000000000003,3.1,8.74135130917214e-07
-2.0500000000000034,3.1,1.0676710599069856e-06
-2.0000000000000036,3.1,1.304056377378183e-06
-1.9500000000000037,3.1,1.592778056126071e-06
