Position_X,Time_T,Probability_Density_Z
-1.900000000000004,0.05,0.0004976416683691527
-1.850000000000004,0.05,0.0006078209063215112
-1.8000000000000043,0.05,0.0007423941314485075
-1.7500000000000044,0.05,0.0009067622397931301
-1.7000000000000046,0.05,0.0011075219006788217
-1.6500000000000048,0.05,0.0013527303042119056
-1.600000000000005,0.05,0.0016522285246112656
-1.5500000000000052,0.05,0.0020180364770711065
-1.5000000000000053,0.05,0.00246483531916248
-1.4500000000000055,0.05,0.0030105566572356537
-1.4000000000000057,0.05,0.0036771022047450857
-1.3500000000000059,0.05,0.004491222774912486
-1.300000000000006,0.05,0.005485591884789878
-1.2500000000000062,0.05,0.006700117058223398
-1.2000000000000064,0.05,0.008183541454910055
-1.1500000000000066,0.05,0.009995400104545223
-1.1000000000000068,0.05,0.012208409256605976
-1.050000000000007,0.05,0.014911384738766678
-1.000000000000007,0.05,0.01821280644791707
-0.9500000000000073,0.05,0.02224517202932322
-0.9000000000000075,0.05,0.027170314472362827
-0.8500000000000076,0.05,0.033185897036623106
-0.8000000000000078,0.05,0.040533346172550846
-0.750000000000008,0.05,0.04950754081261453
-0.7000000000000082,0.05,0.06046864689825451
-0.6500000000000083,0.05,0.07385657210374141
-0.6000000000000085,0.05,0.09020862087576514
-0.5500000000000087,0.05,0.11018105834748455
-0.5000000000000089,0.05,0.13457544856262413
-0.45000000000000906,0.05,0.16437082405503106
-0.40000000000000924,0.05,0.2007629778618748
-0.3500000000000094,0.05,0.24521245489694282
-0.3000000000000096,0.05,0.299503168746352
-0.25000000000000977,0.05,0.36581399638450485
-0.20000000000000995,0.05,0.4468062241576283
-0.15000000000001013,0.05,0.5457303545492579
-0.1000000000000103,0.05,0.6665565602581905
-0.05000000000001048,0.05,0.8141340211691088
-1.0658141036401503e-14,0.05,0.9943855389679789
0.049999999999989164,0.05,0.005270807064028411
0.09999999999998899,0.05,0.004323983636882185
0.1499999999999888,0.05,0.0030058061471270165
0.19999999999998863,0.05,0.0016390104173021158
0.24999999999998845,0.05,0.0005582357107361675
0.2999999999999883,0.05,2.8093368932143912e-05
0.3499999999999881,0.05,0.0001783807265242183
0.3999999999999879,0.05,0.0009723021969190163
0.44999999999998774,0.05,0.002215478115184621
0.49999999999998757,0.05,0.003603535659253716
0.5499999999999874,0.05,0.004796629932138945
0.5999999999999872,0.05,0.005502649845220554
0.649999999999987,0.05,0.005548737100470879
0.6999999999999869,0.05,0.004923607930455421
0.7499999999999867,0.05,0.0037803157581359596
0.7999999999999865,0.05,0.0023987783810047705
0.8499999999999863,0.05,0.0011172443317840402
0.8999999999999861,0.05,0.00024947784078548394
0.949999999999986,0.05,7.938409419948364e-06
0.9999999999999858,0.05,0.0004517633144678832
1.0499999999999856,0.05,0.0014722887402388557
1.0999999999999854,0.05,0.0028196544704356293
1.1499999999999853,0.05,0.004163978383283414
1.199999999999985,0.05,0.005176123099981541
1.249999999999985,0.05,0.005608280294101253
1.2999999999999847,0.05,0.00535464281251299
1.3499999999999845,0.05,0.0044773099566259794
1.3999999999999844,0.05,0.0031910834076143996
1.4499999999999842,0.05,0.0018108762833954177
1.499999999999984,0.05,0.0006746114243841196
1.5499999999999838,0.05,6.048609668882277e-05
1.5999999999999837,0.05,0.00011885959889891343
1.6499999999999835,0.05,0.0008354400618263033
1.6999999999999833,0.05,0.0020347835965290203
1.7499999999999831,0.05,0.003423249077143768
1.799999999999983,0.05,0.00466089172958954
1.8499999999999828,0.05,0.0054446934682510955
1.8999999999999826,0.05,0.005582752291462797
1.9499999999999824,0.05,0.005041266584332641
1.9999999999999822,0.05,0.003952810932940322
2.049999999999982,0.05,0.0025838772419646307
2.099999999999982,0.05,0.0012696282221879734
2.1499999999999817,0.05,0.00033183786968863223
2.1999999999999815,0.05,1.0996934039139536e-07
2.2499999999999813,0.05,0.000355663080563494
2.299999999999981,0.05,0.0013114454013822521
2.349999999999981,0.05,0.002633448085586457
2.399999999999981,0.05,0.003997998769627463
2.4499999999999806,0.05,0.005071007855683183
2.4999999999999805,0.05,0.005589765296987029
2.5499999999999803,0.05,0.005427261179609565
2.59999999999998,0.05,0.004623282179014016
2.64999999999998,0.05,0.0033746703942940707
2.6999999999999797,0.05,0.0019871295372075486
2.7499999999999796,0.05,0.0008003780017483755
2.7999999999999794,0.05,0.00010497395320370084
2.849999999999979,0.05,7.117655572133833e-05
2.899999999999979,0.05,0.0007072605909304085
2.949999999999979,0.05,0.001857490502805454
2.9999999999999787,0.05,0.0032402498932488774
-3.0,0.1,6.007001305699479e-06
-2.95,0.1,7.3369679630530795e-06
-2.9000000000000004,0.1,8.961392906605828e-06
-2.8500000000000005,0.1,1.0945470013085331e-05
-2.8000000000000007,0.1,1.3368827263341846e-05
-2.750000000000001,0.1,1.6328722492812593e-05
-2.700000000000001,0.1,1.9943946689953292e-05
-2.6500000000000012,0.1,2.435959149570832e-05
-2.6000000000000014,0.1,2.975287224051314e-05
-2.5500000000000016,0.1,3.634024021774988e-05
-2.5000000000000018,0.1,4.43860696341628e-05
-2.450000000000002,0.1,5.421326787505576e-05
-2.400000000000002,0.1,6.62162349114692e-05
-2.3500000000000023,0.1,8.087669195585014e-05
-2.3000000000000025,0.1,9.878301462574572e-05
-2.2500000000000027,0.1,0.00012065384652326213
-2.200000000000003,0.1,0.00014736694092614606
-2.150000000000003,0.1,0.0001799943881088215
-2.100000000000003,0.1,0.0002198456420894665
-2.0500000000000034,0.1,0.00026852007361756773
-2.0000000000000036,0.1,0.00032797115853786885
-1.9500000000000037,0.1,0.000400584877635139
-1.900000000000004,0.1,0.0004892754744208126
-1.850000000000004,0.1,0.0005976024139577057
-1.8000000000000043,0.1,0.0007299132366911168
-1.7500000000000044,0.1,0.0008915180405121463
-1.7000000000000046,0.1,0.0010889025936310847
-1.6500000000000048,0.1,0.0013299886312287687
-1.600000000000005,0.1,0.0016244517825044858
-1.5500000000000052,0.1,0.0019841098876491815
-1.5000000000000053,0.1,0.0024233972892675737
-1.4500000000000055,0.1,0.0029599441332292913
-1.4000000000000057,0.1,0.003615283928326267
-1.3500000000000059,0.1,0.004415717761589833
-1.300000000000006,0.1,0.005393369853262669
-1.2500000000000062,0.1,0.00658747681455293
-1.2000000000000064,0.1,0.008045962350611113
-1.1500000000000066,0.1,0.009827360607089289
-1.1000000000000068,0.1,0.012003165350933452
-1.050000000000007,0.1,0.01466069926628269
-1.000000000000007,0.1,0.017906618520394442
-0.9500000000000073,0.1,0.02187119325013174
-0.9000000000000075,0.1,0.026713535759964973
-0.8500000000000076,0.1,0.032627986257431525
-0.8000000000000078,0.1,0.03985191240803895
-0.750000000000008,0.1,0.048675235733136236
-0.7000000000000082,0.1,0.05945206717854901
-0.6500000000000083,0.1,0.07261491883020342
-0.6000000000000085,0.1,0.08869206214278724
-0.5500000000000087,0.1,0.10832872932811345
-0.5000000000000089,0.1,0.13231300878934416
-0.45000000000000906,0.1,0.16160747387577562
-0.40000000000000924,0.1,0.1973878143311698
-0.3500000000000094,0.1,0.24109002085129813
-0.3000000000000096,0.1,0.2944680164326682
-0.25000000000000977,0.1,0.3596640474608149
-0.20000000000000995,0.1,0.43929465957968916
-0.15000000000001013,0.1,0.5365557088556648
-0.1000000000000103,0.1,0.6553506227028937
-0.05000000000001048,0.1,0.8004470581312986
-1.0658141036401503e-14,0.1,0.9776682445627612
0.049999999999989164,0.1,0.020964857292641376
0.09999999999998899,0.1,0.017198827196999982
0.1499999999999888,0.1,0.011955720662577156
0.19999999999998863,0.1,0.006519233028732663
0.24999999999998845,0.1,0.002220406072366321
0.2999999999999883,0.1,0.00011174255922806955
0.3499999999999881,0.1,0.0007095168595451679
0.3999999999999879,0.1,0.003867372976492428
0.44999999999998774,0.1,0.008812157598558858
0.49999999999998757,0.1,0.014333214994869958
0.5499999999999874,0.1,0.01907879776120051
0.5999999999999872,0.1,0.021887021728367755
0.649999999999987,0.1,0.022070335728974357
0.6999999999999869,0.1,0.019583858102372547
0.7499999999999867,0.1,0.015036365290493318
0.7999999999999865,0.1,0.009541242133041063
0.8499999999999863,0.1,0.0044438864280801574
0.8999999999999861,0.1,0.0009923086286802065
0.949999999999986,0.1,3.157535811841668e-05
0.9999999999999858,0.1,0.0017969076277725025
1.0499999999999856,0.1,0.005856090529915853
1.0999999999999854,0.1,0.011215294521150894
1.1499999999999853,0.1,0.01656239955564987
1.199999999999985,0.1,0.020588247834159874
1.249999999999985,0.1,0.022307171291734425
1.2999999999999847,0.1,0.02129831751640788
1.3499999999999845,0.1,0.017808689097385647
1.3999999999999844,0.1,0.012692668776690216
1.4499999999999842,0.1,0.0072028367562742375
1.499999999999984,0.1,0.0026832953793207485
1.5499999999999838,0.1,0.0002405859994239475
1.5999999999999837,0.1,0.0004727690652504753
1.6499999999999835,0.1,0.0033229980646185017
1.6999999999999833,0.1,0.008093437533271193
1.7499999999999831,0.1,0.013616117514389547
1.799999999999983,0.1,0.018538893338397946
1.8499999999999828,0.1,0.02165649779577012
1.8999999999999826,0.1,0.022205632585084754
1.9499999999999824,0.1,0.020051850358172352
1.9999999999999822,0.1,0.015722472119962198
2.049999999999982,0.1,0.010277480655512811
2.099999999999982,0.1,0.005049999776037593
2.1499999999999817,0.1,0.0013198991156013222
2.1999999999999815,0.1,4.374076872602218e-07
2.2499999999999813,0.1,0.0014146648962286268
2.299999999999981,0.1,0.005216329369122494
2.349999999999981,0.1,0.01047465077572077
2.399999999999981,0.1,0.01590220864531796
2.4499999999999806,0.1,0.020170147518738364
2.4999999999999805,0.1,0.02223352711019675
2.5499999999999803,0.1,0.0215871601328251
2.59999999999998,0.1,0.0183892997655204
2.64999999999998,0.1,0.013422893755478135
2.6999999999999797,0.1,0.007903891503421611
2.7499999999999796,0.1,0.003183537242586824
2.7999999999999794,0.1,0.0004175383241362635
2.849999999999979,0.1,0.0002831077508914016
2.899999999999979,0.1,0.002813158815612701
2.949999999999979,0.1,0.007388246779040728
2.9999999999999787,0.1,0.012888230545957433
-3.0,0.15000000000000002,5.83837528156106e-06
-2.95,0.15000000000000002,7.131007672072831e-06
-2.9000000000000004,0.15000000000000002,8.709832439131082e-06
-2.8500000000000005,0.15000000000000002,1.0638213364267615e-05
-2.8000000000000007,0.15000000000000002,1.2993543145012835e-05
-2.750000000000001,0.15000000000000002,1.587034943559183e-05
-2.700000000000001,0.15000000000000002,1.9384088573597546e-05
-2.6500000000000012,0.15000000000000002,2.3675779248213058e-05
-2.6000000000000014,0.15000000000000002,2.8917662075358717e-05
-2.5500000000000016,0.15000000000000002,3.532011221838686e-05
-2.5000000000000018,0.15000000000000002,4.314008248206439e-05
-2.450000000000002,0.15000000000000002,5.269141573085063e-05
-2.400000000000002,0.15000000000000002,6.435744050502508e-05
-2.3500000000000023,0.15000000000000002,7.860635534096661e-05
-2.3000000000000025,0.15000000000000002,9.601001922237495e-05
-2.2500000000000027,0.15000000000000002,0.0001172669022892196
-2.200000000000003,0.15000000000000002,0.00014323011789695185
-2.150000000000003,0.15000000000000002,0.00017494166105094317
-2.100000000000003,0.15000000000000002,0.0002136742273247434
-2.0500000000000034,0.15000000000000002,0.00026098229060218456
-2.0000000000000036,0.15000000000000002,0.00031876448957246696
-1.9500000000000037,0.15000000000000002,0.0003893398267673295
-1.900000000000004,0.15000000000000002,0.00047554073827521873
-1.850000000000004,0.15000000000000002,0.000580826769346875
-1.8000000000000043,0.15000000000000002,0.0007094234180935336
-1.7500000000000044,0.15000000000000002,0.0008664917195628565
-1.7000000000000046,0.15000000000000002,0.0010583353761970207
-1.6500000000000048,0.15000000000000002,0.001292653747545521
-1.600000000000005,0.15000000000000002,0.0015788508525981782
-1.5500000000000052,0.15000000000000002,0.001928412786086949
-1.5000000000000053,0.15000000000000002,0.002355368695797936
-1.4500000000000055,0.15000000000000002,0.0028768538215317185
-1.4000000000000057,0.15000000000000002,0.0035137971924424634
-1.3500000000000059,0.15000000000000002,0.004291761582464683
-1.300000000000006,0.15000000000000002,0.005241969434188215
-1.2500000000000062,0.15000000000000002,0.006402555925108786
-1.2000000000000064,0.15000000000000002,0.007820099466202605
-1.1500000000000066,0.15000000000000002,0.009551491057106726
-1.1000000000000068,0.15000000000000002,0.011666217521692343
-1.050000000000007,0.15000000000000002,0.014249150258291517
-1.000000000000007,0.15000000000000002,0.017403951426915944
-0.9500000000000073,0.15000000000000002,0.021257234275720745
-0.9000000000000075,0.15000000000000002,0.025963644575222197
-0.8500000000000076,0.15000000000000002,0.0317120670960667
-0.8000000000000078,0.15000000000000002,0.03873320621809621
-0.750000000000008,0.15000000000000002,0.047308844907169315
-0.7000000000000082,0.15000000000000002,0.05778315365498826
-0.6500000000000083,0.15000000000000002,0.07057650324939552
-0.6000000000000085,0.15000000000000002,0.0862023357301118
-0.5500000000000087,0.15000000000000002,0.10528777062060744
-0.5000000000000089,0.15000000000000002,0.12859877343654513
-0.45000000000000906,0.15000000000000002,0.15707089657141088
-0.40000000000000924,0.15000000000000002,0.1918468262990119
-0.3500000000000094,0.15000000000000002,0.23432224278588798
-0.3000000000000096,0.15000000000000002,0.28620183363696033
-0.25000000000000977,0.15000000000000002,0.3495677089946812
-0.20000000000000995,0.15000000000000002,0.42696296392983485
-0.15000000000001013,0.15000000000000002,0.521493741776141
-0.1000000000000103,0.15000000000000002,0.6369538945686456
-0.05000000000001048,0.15000000000000002,0.7779772436470053
-1.0658141036401503e-14,0.15000000000000002,0.950223551176298
0.049999999999989164,0.15000000000000002,0.04672969615206903
0.09999999999998899,0.15000000000000002,0.03833538945050897
0.1499999999999888,0.15000000000000002,0.026648747761204274
0.19999999999998863,0.15000000000000002,0.014531068555574605
0.24999999999998845,0.15000000000000002,0.00494918232199493
0.2999999999999883,0.15000000000000002,0.00024906899041068464
0.3499999999999881,0.15000000000000002,0.0015814802265767607
0.3999999999999879,0.15000000000000002,0.008620195290413293
0.44999999999998774,0.15000000000000002,0.019641891250523277
0.49999999999998757,0.15000000000000002,0.031948072540786944
0.5499999999999874,0.15000000000000002,0.0425257567882709
0.5999999999999872,0.15000000000000002,0.04878515797955608
0.649999999999987,0.15000000000000002,0.049193756398767524
0.6999999999999869,0.15000000000000002,0.04365151290251421
0.7499999999999867,0.15000000000000002,0.0335153619911783
0.7999999999999865,0.15000000000000002,0.02126698691847636
0.8499999999999863,0.15000000000000002,0.009905217079220372
0.8999999999999861,0.15000000000000002,0.002211809985636211
0.949999999999986,0.15000000000000002,7.03800111858752e-05
0.9999999999999858,0.15000000000000002,0.004005223898596111
1.0499999999999856,0.15000000000000002,0.01305295463175075
1.0999999999999854,0.15000000000000002,0.024998372176532745
1.1499999999999853,0.15000000000000002,0.03691682170697811
1.199999999999985,0.15000000000000002,0.04589025110757483
1.249999999999985,0.15000000000000002,0.04972165190176562
1.2999999999999847,0.15000000000000002,0.047472963550358405
1.3499999999999845,0.15000000000000002,0.039694743387525676
1.3999999999999844,0.15000000000000002,0.028291370984040665
1.4499999999999842,0.15000000000000002,0.016054789610792666
1.499999999999984,0.15000000000000002,0.005980941153647675
1.5499999999999838,0.15000000000000002,0.000536255052662296
1.5999999999999837,0.15000000000000002,0.0010537803554239687
1.6499999999999835,0.15000000000000002,0.0074068088184907396
1.6999999999999833,0.15000000000000002,0.018039897504490178
1.7499999999999831,0.15000000000000002,0.03034969546115732
1.799999999999983,0.15000000000000002,0.04132233482948764
1.8499999999999828,0.15000000000000002,0.048271330807937385
1.8999999999999826,0.15000000000000002,0.04949532682627471
1.9499999999999824,0.15000000000000002,0.044694645970857226
1.9999999999999822,0.15000000000000002,0.03504466234468911
2.049999999999982,0.15000000000000002,0.02290802849440108
2.099999999999982,0.15000000000000002,0.0112562156664469
2.1499999999999817,0.15000000000000002,0.0029419940122885286
2.1999999999999815,0.15000000000000002,9.74961481250997e-07
2.2499999999999813,0.15000000000000002,0.0031532225492880116
2.299999999999981,0.15000000000000002,0.01162695662773562
2.349999999999981,0.15000000000000002,0.02334751156261251
2.399999999999981,0.15000000000000002,0.035445286737217245
2.4499999999999806,0.15000000000000002,0.04495832486414702
2.4999999999999805,0.15000000000000002,0.049557502431125944
2.5499999999999803,0.15000000000000002,0.04811678036783243
2.59999999999998,0.15000000000000002,0.04098889768229924
2.64999999999998,0.15000000000000002,0.02991900864954424
2.6999999999999797,0.15000000000000002,0.017617408180662972
2.7499999999999796,0.15000000000000002,0.007095957103752595
2.7999999999999794,0.15000000000000002,0.0009306735908753446
2.849999999999979,0.15000000000000002,0.0006310340677632177
2.899999999999979,0.15000000000000002,0.006270400739967709
2.949999999999979,0.15000000000000002,0.01646805996634464
2.9999999999999787,0.15000000000000002,0.02872726911247799
-3.0,0.2,5.607624817048994e-06
-2.95,0.2,6.849168418271055e-06
-2.9000000000000004,0.2,8.365593197179788e-06
-2.8500000000000005,0.2,1.021775860468134e-05
-2.8000000000000007,0.2,1.2479998541972587e-05
-2.750000000000001,0.2,1.5243104641000203e-05
-2.700000000000001,0.2,1.8617970051441725e-05
-2.6500000000000012,0.2,2.2740039972174343e-05
-2.6000000000000014,0.2,2.7774747542686232e-05
-2.5500000000000016,0.2,3.3924153255839343e-05
-2.5000000000000018,0.2,4.143505435493045e-05
-2.450000000000002,0.2,5.060888967362857e-05
-2.400000000000002,0.2,6.181383743479364e-05
-2.3500000000000023,0.2,7.549959153532124e-05
-2.3000000000000025,0.2,9.221540934120752e-05
-2.2500000000000027,0.2,0.00011263215531421986
-2.200000000000003,0.2,0.00013756922515831266
-2.150000000000003,0.2,0.0001680274310463204
-2.100000000000003,0.2,0.00020522916772654337
-2.0500000000000034,0.2,0.000250667471516116
-2.0000000000000036,0.2,0.00030616594109081965
-1.9500000000000037,0.2,0.0003739519249030309
-1.900000000000004,0.2,0.0004567459124958664
-1.850000000000004,0.2,0.0005578707173008343
-1.8000000000000043,0.2,0.000681384832808031
-1.7500000000000044,0.2,0.0008322453141602346
-1.7000000000000046,0.2,0.001016506722181187
-1.6500000000000048,0.2,0.0012415641141604544
-1.600000000000005,0.2,0.0015164498334682658
-1.5500000000000052,0.2,0.0018521960092096686
-1.5000000000000053,0.2,0.002262277314301947
-1.4500000000000055,0.2,0.0027631517514115776
-1.4000000000000057,0.2,0.0033749211703892022
-1.3500000000000059,0.2,0.0041221380260865175
-1.300000000000006,0.2,0.005034790754578987
-1.2500000000000062,0.2,0.006149507314402093
-1.2000000000000064,0.2,0.00751102519513685
-1.1500000000000066,0.2,0.009173986889950669
-1.1000000000000068,0.2,0.011205132890710979
-1.050000000000007,0.2,0.013685980218265616
-1.000000000000007,0.2,0.016716093986715135
-0.9500000000000073,0.2,0.02041708330103848
-0.9000000000000075,0.2,0.02493748185747433
-0.8500000000000076,0.2,0.03045870912228832
-0.8000000000000078,0.2,0.03720235133196125
-0.750000000000008,0.2,0.045439054526901106
-0.7000000000000082,0.2,0.05549938652734732
-0.6500000000000083,0.2,0.06778710378069935
-0.6000000000000085,0.2,0.0827953555254358
-0.5500000000000087,0.2,0.10112647560161907
-0.5000000000000089,0.2,0.12351615622283454
-0.45000000000000906,0.2,0.15086297388791245
-0.40000000000000924,0.2,0.1842644524109418
-0.3500000000000094,0.2,0.22506111040559754
-0.3000000000000096,0.2,0.2748902610039871
-0.25000000000000977,0.2,0.33575172298163863
-0.20000000000000995,0.2,0.41008808050680234
-0.15000000000001013,0.2,0.5008827126196178
-0.1000000000000103,0.2,0.6117795267083486
-0.05000000000001048,0.2,0.7472292013074996
-1.0658141036401503e-14,0.2,0.9126678074548003
0.049999999999989164,0.2,0.08198670090722548
0.09999999999998899,0.2,0.06725898877691985
0.1499999999999888,0.2,0.04675491373066016
0.19999999999998863,0.2,0.02549458844438763
0.24999999999998845,0.2,0.008683282027947877
0.2999999999999883,0.2,0.0004369886068938471
0.3499999999999881,0.2,0.0027746884102369486
0.3999999999999879,0.2,0.015124030995987896
0.44999999999998774,0.2,0.03446146660077522
0.49999999999998757,0.2,0.05605251657190303
0.5499999999999874,0.2,0.07461093886224655
0.5999999999999872,0.2,0.0855929844475249
0.649999999999987,0.2,0.08630986555623227
0.6999999999999869,0.2,0.07658606469085437
0.7499999999999867,0.2,0.058802307432646646
0.7999999999999865,0.2,0.03731267778863564
0.8499999999999863,0.2,0.01737858657271037
0.8999999999999861,0.2,0.0038805945402651987
0.949999999999986,0.2,0.00012348089977229712
0.9999999999999858,0.2,0.007027118104343412
1.0499999999999856,0.2,0.022901254993534743
1.0999999999999854,0.2,0.043859349226993666
1.1499999999999853,0.2,0.06477012839727982
1.199999999999985,0.2,0.08051390447458805
1.249999999999985,0.2,0.08723605199180699
1.2999999999999847,0.2,0.08329075479363075
1.3499999999999845,0.2,0.069643959231223
1.3999999999999844,0.2,0.0496368768068953
1.4499999999999842,0.2,0.028167939069516267
1.499999999999984,0.2,0.010493490732575987
1.5499999999999838,0.2,0.000940853166892793
1.5999999999999837,0.2,0.0018488452084281179
1.6499999999999835,0.2,0.012995158738084649
1.6999999999999833,0.2,0.031650787462527794
1.7499999999999831,0.2,0.05324818283221625
1.799999999999983,0.2,0.07249954922515425
1.8499999999999828,0.2,0.08469148073347513
1.8999999999999826,0.2,0.08683896731546555
1.9499999999999824,0.2,0.0784162293596415
1.9999999999999822,0.2,0.0614854468708442
2.049999999999982,0.2,0.0401918658840135
2.099999999999982,0.2,0.019748897664324888
2.1499999999999817,0.2,0.005161693805399763
2.1999999999999815,0.2,1.710558423047906e-06
2.2499999999999813,0.2,0.0055322917829618455
2.299999999999981,0.2,0.020399358309485527
2.349999999999981,0.2,0.0409629337452293
2.399999999999981,0.2,0.06218833764375776
2.4499999999999806,0.2,0.07887885086887084
2.4999999999999805,0.2,0.08694805368106218
2.5499999999999803,0.2,0.08442032380862095
2.59999999999998,0.2,0.07191453768198196
2.64999999999998,0.2,0.052492547899485265
2.6999999999999797,0.2,0.03090953492546024
2.7499999999999796,0.2,0.012449773069840665
