Position_x,Potential_V,Time_0.00,Time_0.30,Time_0.60,Time_0.90,Time_1.20,Time_1.50,Time_1.80,Time_2.10,Time_2.40,Time_2.70,Time_3.00,Time_3.30,Time_3.60,Time_3.90,Time_4.20,Time_4.50,Time_4.80,Time_5.10,Time_5.40,Time_5.70,Time_6.00,Time_6.30,Time_6.60,Time_6.90,Time_7.20,Time_7.50,Time_7.80,Time_8.10,Time_8.40,Time_8.70,Time_9.00,Time_9.30,Time_9.60,Time_9.90,Time_10.20,Time_10.50,Time_10.80,Time_11.10,Time_11.40,Time_11.70,Time_12.00,Time_12.30,Time_12.60,Time_12.90,Time_13.20,Time_13.50,Time_13.80,Time_14.10,Time_14.40,Time_14.70
-19.884942471235618,1.5,0.000621199288214027,8.935243767486579e-05,1.1067147669579507e-05,1.270756694229559e-06,1.4554699335259306e-07,1.774589699852893e-08,2.425051285888636e-09,3.84998591774127e-10,7.250528380209692e-11,1.6329714727629293e-11,4.391205667123738e-12,1.3981358761445193e-12,5.205021659927191e-13,2.232587078810892e-13,1.0864377046296908e-13,5.907854690336908e-14,3.5390420267206874e-14,2.3051739489871647e-14,1.613637104322212e-14,1.200924066778734e-14,9.510719231900218e-15,7.099445753394973e-15,1.5200042858521608e-14,1.2890063665154269e-13,2.7968732043646744e-12,4.0140098970593033e-11,4.0513372910291104e-10,3.1327225758015938e-09,1.8567689659053415e-08,8.82327847546329e-08,3.437933454823774e-07,1.1247391095071073e-06,3.1573128140843843e-06,7.741678798912174e-06,1.684788212018146e-05,3.300854276643118e-05,5.8941075935153575e-05,9.695807823022985e-05,0.00014833641904079807,0.00021283304928549208,0.0002884927874470772,0.00037181326145379104,0.0004582180759910197,0.0005426962960587299,0.0006204474946984871,0.0006874124945543809,0.000740624816629666,0.0007783637047651599,0.0008001261766212774,0.0008064628350776445
-19.834917458729368,1.5,0.0007025867027105456,0.00010288238224568547,1.2948264152624438e-05,1.5071425265139174e-06,1.7452844904380929e-07,2.1456363028471934e-08,2.9488033814985086e-09,4.697060248797685e-10,8.857063628741984e-11,1.9939295414818806e-11,5.352145425034484e-12,1.6991830403453555e-12,6.302448893528545e-13,2.691772866258736e-13,1.3037844384897156e-13,7.054954503610495e-14,4.2049127887582184e-14,2.7249853010873184e-14,1.897919470947873e-14,1.404918559830716e-14,1.1127269805080009e-14,7.841456065557902e-15,2.0002700277085793e-14,1.3272743959731474e-13,3.1934343747598027e-12,4.427904232675922e-11,4.4462553115246803e-10,3.4033248934273185e-09,1.9999616070065888e-08,9.433447148827752e-08,3.6499803586268635e-07,1.1866699142539635e-06,3.3123842537758197e-06,8.08005860624103e-06,1.7502101076573777e-05,3.414483007558765e-05,6.0734082063318426e-05,9.955446739533092e-05,0.00015181745057036536,0.0002171857742157484,0.00029359832178902734,0.000377456563817448,0.000464115974978042,0.0005485348861847912,0.0006259199346946479,0.0006922511046610967,0.0007446238979976126,0.0007813913256979236,0.0008021251190961594,0.000807442863117611
-19.784892446223115,1.5,0.0007936434349392354,0.00011831360015860061,1.5130564249045456e-05,1.7853709932088578e-06,2.0904072206087784e-07,2.5914275320962282e-08,3.5819622236603953e-09,5.724928747391455e-10,1.0809702753118464e-10,2.4326037730328666e-11,6.518204185507825e-12,2.0635321001379075e-12,7.626044671735383e-13,3.243344419176538e-13,1.5636923503400598e-13,8.420183621682503e-14,4.993535304428527e-14,3.2197340348888064e-14,2.2313049289954735e-14,1.6429591433356576e-14,1.3004288736146655e-14,8.714680185276978e-15,2.545592282016482e-14,1.3664946589535121e-13,3.6424655571253885e-12,4.88114598397971e-11,4.879301534946995e-10,3.695910706402103e-09,2.1536890556893502e-08,1.0083351949213217e-07,3.8741902431614374e-07,1.2517454008479488e-06,3.4743714929703902e-06,8.4316149087181e-06,1.8178476818670825e-05,3.531429664779594e-05,6.257165266851337e-05,0.00010220495527377962,0.0001553580186256586,0.00022159757709562313,0.0002987558145214711,0.0003831386328300661,0.0004700350458507911,0.0005543748199707452,0.0006313738620469051,0.0006970532867331222,0.0007485721022862526,0.0007843579954415371,0.0008040576460341239,0.0008083552866386178
-19.73486743371686,1.5,0.0008953801381032046,0.0001358899634155829,1.765901276266357e-05,2.1124422239765805e-06,2.5009050967730753e-07,3.1264162536684694e-08,4.3465676837151186e-09,6.970934027597318e-10,1.3180794583111197e-10,2.965263438907579e-11,7.932022387675099e-12,2.504162818354402e-12,9.22130892639361e-13,3.9054616708383494e-13,1.8743098228393232e-13,1.0044118849858728e-13,5.92705711085449e-14,3.8025175868343306e-14,2.6220964522870246e-14,1.9206686447584905e-14,1.5177618289053653e-14,9.779546628992541e-15,3.142628173758898e-14,1.41645495214443e-13,4.146975220691825e-12,5.378175185670592e-11,5.35391690893502e-10,4.012141179330055e-09,2.318698031178289e-08,1.0775371981349775e-07,4.1112040595925235e-07,1.320110431141039e-06,3.643544858327678e-06,8.796784399096095e-06,1.887762387872134e-05,3.651768097512733e-05,6.44545415103829e-05,0.00010491017979188927,0.00015895850589053048,0.00022606846560236445,0.000303964847665424,0.0003888586631400175,0.00047597419503953275,0.0005602148377399771,0.0006368079775894613,0.0007018178253129596,0.0007524684035166972,0.0007872629478017936,0.0008059232768140673,0.0008091998976745417
-19.684842421210607,1.5,0.0010088950968437445,0.0001558831419863538,2.05847423629893e-05,2.4964530506918238e-06,2.9885817811927894e-07,3.767725601957105e-08,5.26892618999761e-09,8.479861480105883e-10,1.605732722448322e-10,3.6114824467547826e-11,9.644857214237471e-12,3.036645934613456e-12,1.1142663294526173e-12,4.699767118644261e-13,2.245308396828932e-13,1.197471148319374e-13,7.031531879841079e-14,4.488672157144406e-14,3.0799694002157096e-14,2.2445889038288377e-14,1.7687196204540114e-14,1.1114690983808424e-14,3.7711103501132966e-14,1.4906949174183504e-13,4.709235090395513e-12,5.924208540904394e-11,5.873753903708312e-10,4.353808982900519e-09,2.4957846716878696e-08,1.1512010743889947e-07,4.3616942983471377e-07,1.3919156353389561e-06,3.820183173532425e-06,9.17601522170299e-06,1.9600168530728325e-05,3.7755728959168195e-05,6.638350323898055e-05,0.00010767077220884379,0.0001626192790503009,0.00023059842297276062,0.0003092249757111263,0.0003946158246993666,0.0004819323099700769,0.0005660536671289859,0.0006422209765022832,0.0007065435072799261,0.0007563117857491495,0.0007901054320958241,0.0008077215485643053,0.000809976505494813
-19.634817408704354,1.5,0.0011353796186018088,0.00017859528133198598,2.396581299381577e-05,2.946755805800475e-06,3.567259202375082e-07,4.535617595510203e-08,6.38040090787725e-09,1.0305365715939672e-09,1.9543787085085886e-10,4.3947890346184965e-11,1.1718271631787029e-11,3.679645693374247e-12,1.3455153190816417e-12,5.652036289318051e-13,2.688160332784532e-13,1.426859473115833e-13,8.337591981779978e-14,5.296146501292289e-14,3.61619326146482e-14,2.622324387204825e-14,2.057782109103136e-14,1.2818211808280401e-14,4.403627558386865e-14,1.6067736057845135e-13,5.3306876858069116e-12,6.525348000426457e-11,6.442675218961657e-10,4.722852459433987e-09,2.685796670490821e-08,1.2295902352911762e-07,4.626366509440419e-07,1.4673175545171029e-06,4.004573954624365e-06,9.56976720389911e-06,2.034674873014221e-05,3.9029193584590776e-05,6.835929307191294e-05,0.00011048735667164127,0.00016634068808883573,0.0002351874073955158,0.0003145357254839731,0.00040040926299969663,0.0004879082593480008,0.0005718900233399832,0.0006476115486811814,0.0007112291224062461,0.0007601012436815733,0.0007928847135808376,0.0008094520163238148,0.0008106849365596901
-19.5847923961981,1.5,0.0012761234942590472,0.00020436187232439118,2.7868051731100087e-05,3.474137941796702e-06,4.2531015288886866e-07,5.454039254984485e-08,7.718341134619826e-09,1.251165874946483e-09,2.3765554920577743e-10,5.343438733347301e-11,1.4226143721806159e-11,4.455516861073073e-12,1.623646506502453e-12,6.792946371507486e-13,3.2164653611950893e-13,1.6992617288906643e-13,9.881233804708287e-14,6.245936484590059e-14,4.243888588154e-14,3.06270538126498e-14,2.390022377490054e-14,1.5007880463229723e-14,5.005986879721698e-14,1.78632662167614e-13,6.01191854889685e-12,7.188682923252768e-11,7.064753877682272e-10,5.121371095295409e-09,2.8896353208763614e-08,1.3129818406930894e-07,4.905960853299234e-07,1.546478779264301e-06,4.197013618149658e-06,9.978512084379251e-06,2.1118014023228427e-05,4.03388345881552e-05,7.038266648208806e-05,0.00011336054974705873,0.00017012306555763741,0.00023983535142203225,0.0003198965960542903,0.00040623809932503296,0.0004939008934296303,0.0005777226093868364,0.0006529783791261312,0.0007158734639385263,0.0007638357832553648,0.0007956000738651323,0.0008111142531784925,0.0008113250344600753
-19.534767383691847,1.5,0.0014325204933512063,0.00023355481889729413,3.23659797442822e-05,4.091024857030308e-06,5.06498736172581e-07,6.551258169413e-08,9.327174065084906e-09,1.5175505643482984e-09,2.8872935488767985e-10,6.491333078861358e-11,1.7257054910111356e-11,5.391013404936197e-12,1.9579315634382296e-12,8.158983707471471e-13,3.8463352086414234e-13,2.0225640225235632e-13,1.1704734334491096e-13,7.362590133747772e-14,4.978324393882024e-14,3.5759734513686753e-14,2.7712525542781598e-14,1.781997689032342e-14,5.538316103967555e-14,2.0548500809452808e-13,6.75271604531561e-12,7.922379687783222e-11,7.744276198672183e-10,5.551642154735164e-09,3.108257472489567e-08,1.401667557286568e-07,5.201253668901798e-07,1.6295680851258246e-06,4.397807703707617e-06,1.0402733735020087e-05,2.191462542536555e-05,4.168541812712531e-05,7.245437889532707e-05,0.00011629095992631843,0.00017396672581792216,0.0002445421614007611,0.00032530705869210667,0.0004121014310179755,0.000499909044277408,0.000583550116336005,0.0006583201483511415,0.0007204753292052845,0.0007675144222644301,0.0007982508112999705,0.0008127078503723308,0.0008118966598413588
-19.484742371185593,1.5,0.0016060738544536454,0.0002665857077014044,3.754383330593799e-05,4.8117085341105936e-06,6.02493667333202e-07,7.86060114461853e-08,1.1259685682881529e-08,1.8388580884391747e-09,3.5045933957230115e-10,7.879110482633465e-11,2.0917126032115826e-11,6.5181290301041814e-12,2.359427931046196e-12,9.793514637829792e-13,4.596845654025575e-13,2.406064170544521e-13,1.3857720277216622e-13,8.674794211062493e-14,5.837262653800137e-14,4.173991725744095e-14,3.208216465065617e-14,2.14064531155795e-14,5.957050252795372e-14,2.441152168448578e-13,7.552241610754706e-12,8.735752099909738e-11,8.485749404262987e-10,6.016138263698186e-09,3.342677414165975e-08,1.4959543964768728e-07,5.513059044560047e-07,1.7167605659507907e-06,4.607271112206279e-06,1.0842928372456104e-05,2.2737255268196933e-05,4.306971645154532e-05,7.457518539605915e-05,0.00011927918709749418,0.00017787196425804656,0.0002493077169411897,0.0003307665568672502,0.00041799833175438676,0.0005059315259969234,0.000589371223545451,0.0006636355328192951,0.0007250335202496253,0.0007711361909662633,0.000800836241349838,0.0008142324173914564,0.0008123996903139256
-19.434717358679343,1.5,0.0017984017264756694,0.00030390928277335133,4.3496686059714754e-05,5.652604831055657e-06,7.15859979920642e-07,9.421311468074462e-08,1.3578521642808903e-08,2.2260247474760685e-09,4.2499911392780954e-10,9.555440271726117e-11,2.533338208599101e-11,7.8750932832588e-12,2.84131315291808e-12,1.1748048084318393e-12,5.490567694597193e-13,2.860718052402789e-13,1.6398414669658947e-13,1.0216055225501474e-13,6.84135692983275e-14,4.870483262837216e-14,3.708836721986456e-14,2.5930192990840258e-14,6.2179159306594e-14,2.976422765262911e-13,8.409331884513315e-12,9.639305805944489e-11,9.293915838737762e-10,6.517545659753292e-09,3.593968712044417e-08,1.596165637536174e-07,5.842230375653024e-07,1.8082377666184078e-06,4.825728360697318e-06,1.1299604755354025e-05,2.3586587016402878e-05,4.449250758449821e-05,7.674584043835882e-05,0.00012232582198151004,0.00018183905648972868,0.00025413187041324994,0.00033627450629375466,0.0004239278518210321,0.0005119671349546348,0.000595184598904917,0.0006689232054054515,0.0007295468444880179,0.0007747001326914996,0.0008033556969371535,0.0008156875820222773,0.0008128340203521682
-19.38469234617309,1.5,0.002011242511604221,0.00034602712675075225,5.033167998857498e-05,6.632542511614411e-06,8.495816641914549e-07,1.1279542459695302e-07,1.635794370325335e-08,2.6920830766439365e-09,5.149227400611946e-10,1.1578556205959855e-10,3.065774069326844e-11,9.507550954912257e-12,3.4192799335554236e-12,1.4083723077654933e-12,6.554191263809472e-13,3.3994278604878816e-13,1.9395089057127828e-13,1.2025489767859414e-13,8.01461334831455e-14,5.681301111183376e-14,4.282523633341032e-14,3.155823938540435e-14,6.27997877388941e-14,3.69288804659141e-13,9.32295071415958e-12,1.0644750161196802e-10,1.0173775921405464e-09,7.058782757212457e-09,3.863266047462045e-08,1.7026418402185242e-07,6.189661892848738e-07,1.9041878170720347e-06,5.053513854284059e-06,1.1773284363039394e-05,2.44633150554408e-05,4.595457501458549e-05,7.896709755910162e-05,0.0001254314455276382,0.00018586825752711788,0.0002590144464872284,0.0003418302950166196,0.0004298890183918226,0.0005180146499751288,0.0006009888990807255,0.0006741818358909152,0.0007340141153933347,0.0007782053044474954,0.0008058085287604188,0.000817072990383954,0.0008131995611835591
-19.334667333666836,1.5,0.0022464600555516393,0.0003934915484617072,5.816937271627065e-05,7.773087359232548e-06,1.007125518230345e-06,1.348950737270474e-07,1.968588261124232e-08,3.2525470621401702e-09,6.233037661100112e-10,1.4018072014573889e-10,3.7071735441676934e-11,1.1469957454810309e-11,4.112002556067705e-12,1.6873060217773162e-12,7.819257235728701e-13,4.0373790155437754e-13,2.2927755074583793e-13,1.4148740745133701e-13,9.384923203021622e-14,6.62473596001401e-14,4.940549568651229e-14,3.8453032826115505e-14,6.110747090135393e-14,4.622040571504052e-13,1.0292803423505047e-11,1.1764971830650274e-10,1.1130622029732452e-09,7.643018615693905e-09,4.1517671156608874e-08,1.8157419489326421e-07,6.556290144964755e-07,2.0048055700166687e-06,5.290972174920677e-06,1.2264501551005717e-05,2.5368144452725235e-05,4.7456707404617544e-05,8.123970908883259e-05,0.0001285966282646481,0.00018995980095325214,0.000263955241719566,0.000347433283539335,0.0004358808357968494,0.0005240728325171875,0.0006067827697701781,0.0006794100914917872,0.0007384341532001952,0.0007816507775136437,0.0008081941055834316,0.0008183883069352208,0.0008134962406695348
-19.284642321160582,1.5,0.0025060486256353416,0.00044690967477410644,6.714520891581494e-05,9.098904988006846e-06,1.19251394134109e-06,1.6114808389594247e-07,2.3666334418093864e-08,3.92586487802335e-09,7.538085068214821e-10,1.6957128683349572e-10,4.479210464532846e-11,1.3827228242042783e-11,4.941687170098382e-12,2.0202022418591064e-12,9.32301573358565e-13,4.792433903574035e-13,2.709013244592432e-13,1.6639039646903641e-13,1.0984678422740249e-13,7.721867034603367e-14,5.696490468090776e-14,4.676190655299479e-14,5.692234104646963e-14,5.79246685636381e-13,1.1320117768057357e-11,1.3013965779958145e-10,1.2170085456248706e-09,8.27369085493797e-09,4.460734664710318e-08,1.935844487970489e-07,6.943095421230149e-07,2.110292744980324e-06,5.5384583863440606e-06,1.277380367894079e-05,2.6301790695461523e-05,4.899969831994321e-05,8.356442585499332e-05,0.00013182192960421333,0.00019411389808027916,0.0002689540241900611,0.0003530828049880567,0.00044190228577883596,0.0005301404268296913,0.0006125648459690948,0.0006846066374236251,0.0007428057856318481,0.0007850356380243281,0.000810511814492942,0.0008196332144563293,0.0008137240031812831
