Time (t),P_PAni,P_TiO2
0.8558558558558559,0.0801389521662371,0.9198610478337629
0.8608608608608609,0.07610973379617568,0.9238902662038244
0.8658658658658659,0.07217607997769315,0.9278239200223067
0.8708708708708709,0.0683388775390402,0.9316611224609597
0.8758758758758759,0.06459899156384713,0.9354010084361529
0.8808808808808809,0.060957265196094096,0.9390427348039058
0.8858858858858859,0.05741451945002712,0.9425854805499728
0.8908908908908909,0.0539715530250634,0.9460284469749366
0.8958958958958959,0.050629142125727424,0.9493708578742726
0.9009009009009009,0.04738804028665833,0.9526119597133417
0.9059059059059059,0.044248978202728294,0.9557510217972716
0.9109109109109109,0.041212663564309894,0.9587873364356901
0.9159159159159159,0.038279780897729904,0.9617202191022701
0.9209209209209209,0.035450991410945196,0.9645490085890548
0.9259259259259259,0.032726932844475864,0.9672730671555242
0.9309309309309309,0.03010821932762876,0.9698917806723711
0.9359359359359359,0.027595441240044347,0.9724045587599556
0.9409409409409409,0.025189165078597656,0.9748108349214024
0.9459459459459459,0.022889933329683563,0.9771100666703164
0.950950950950951,0.020698264346915223,0.9793017356530848
0.955955955955956,0.018614652234263035,0.981385347765737
0.960960960960961,0.01663956673466069,0.9833604332653393
0.965965965965966,0.014773453124103294,0.9852265468758968
0.970970970970971,0.013016732111261482,0.9869832678887386
0.975975975975976,0.011369799742634133,0.9886302002573659
0.980980980980981,0.00983302731326112,0.9901669726867388
0.985985985985986,0.008406761283016137,0.9915932387169838
0.990990990990991,0.007091323198498578,0.9929086768015015
0.995995995995996,0.005887009620541986,0.994112990379458
1.001001001001001,0.004794092057355446,0.9952059079426445
1.006006006006006,0.0038128169033131458,0.9961871830966867
1.011011011011011,0.0029434053834054507,0.9970565946165946
1.016016016016016,0.002186053503364651,0.9978139464966354
1.021021021021021,0.00154093200547613,0.9984590679945238
1.026026026026026,0.0010081863300851251,0.9989918136699149
1.031031031031031,0.0005879365828077209,0.9994120634171921
1.0360360360360361,0.00028027750745346326,0.9997197224925465
1.0410410410410411,8.527846466570624e-05,0.9999147215353343
1.0460460460460461,2.983416284501622e-06,0.9999970165837154
1.0510510510510511,3.3410915435558426e-05,0.9999665890845644
1.0560560560560561,0.00017655410234750684,0.9998234458976524
1.0610610610610611,0.00043238070589840923,0.9995676192941017
1.0660660660660661,0.0008008330508911699,0.9991991669491088
1.0710710710710711,0.0012818280710562026,0.9987181719289437
1.0760760760760761,0.0018752573277784257,0.9981247426722215
1.0810810810810811,0.002580987034544362,0.9974190129654557
1.0860860860860861,0.0033988580871038305,0.9966011419128961
1.0910910910910911,0.004328686099339435,0.9956713139006604
1.0960960960960962,0.0053702614448357605,0.9946297385551642
1.1011011011011012,0.006523349304138892,0.993476650695861
1.1061061061061062,0.007787689717695641,0.9922123102823044
1.1111111111111112,0.009162997644460482,0.9908370023555394
1.1161161161161162,0.01064896302615706,0.989351036973843
1.1211211211211212,0.012245250857179712,0.9877547491428202
1.1261261261261262,0.013951501260119296,0.9860484987398807
1.1311311311311312,0.01576732956689627,0.9842326704331038
1.1361361361361362,0.01769232640548273,0.9823076735945173
1.1411411411411412,0.019726057792193892,0.9802739422078062
1.1461461461461462,0.02186806522952818,0.9781319347704718
1.1511511511511512,0.024117865809533817,0.9758821341904662
1.1561561561561562,0.026474952322678727,0.9735250476773212
1.1611611611611612,0.02893879337219913,0.9710612066278009
1.1661661661661662,0.03150883349390102,0.9684911665060989
1.1711711711711712,0.03418449328138764,0.9658155067186125
1.1761761761761762,0.03696516951668452,0.9630348304833156
1.1811811811811812,0.03985023530623289,0.9601497646937672
1.1861861861861862,0.04283904022222056,0.9571609597777795
1.1911911911911912,0.045930910449218584,0.9540690895507815
1.1961961961961962,0.04912514893609051,0.9508748510639095
1.2012012012012012,0.052421035553140115,0.9475789644468599
1.2062062062062062,0.05581782725446206,0.944182172745538
1.2112112112112112,0.059314758245458975,0.9406852417545409
1.2162162162162162,0.06291104015548707,0.937088959844513
1.2212212212212212,0.06660586221559152,0.9333941377844085
1.2262262262262262,0.07039839144129151,0.9296016085587084
1.2312312312312312,0.07428777282037347,0.9257122271796264
1.2362362362362362,0.07827312950565064,0.9217268704943493
1.2412412412412412,0.08235356301264515,0.9176464369873549
1.2462462462462462,0.08652815342214812,0.9134718465778519
1.2512512512512513,0.09079595958761212,0.9092040404123879
1.2562562562562563,0.09515601934732944,0.9048439806526706
1.2612612612612613,0.09960734974134791,0.9003926502586521
1.2662662662662663,0.10414894723307572,0.8958510527669243
1.2712712712712713,0.10877978793552527,0.8912202120644748
1.2762762762762763,0.11349882784214474,0.8865011721578552
1.2812812812812813,0.11830500306218573,0.8816949969378143
1.2862862862862863,0.12319723006055354,0.8768027699394465
1.2912912912912913,0.12817440590208645,0.8718255940979135
1.2962962962962963,0.13323540850020843,0.8667645914997916
1.3013013013013013,0.1383790968698995,0.8616209031301004
1.3063063063063063,0.14360431138492694,0.8563956886150731
1.3113113113113113,0.14890987403927872,0.8510901259607213
1.3163163163163163,0.1542945887127407,0.8457054112872592
1.3213213213213213,0.15975724144055803,0.8402427585594419
1.3263263263263263,0.16529660068711874,0.8347033993128812
1.3313313313313313,0.17091141762359938,0.8290885823764005
1.3363363363363363,0.176600426409509,0.823399573590491
1.3413413413413413,0.1823623444780679,0.8176376555219321
1.3463463463463463,0.18819587282535855,0.8118041271746416
1.3513513513513513,0.19409969630318089,0.8059003036968192
1.3563563563563563,0.20007248391554786,0.7999275160844521
1.3613613613613613,0.20611288911875378,0.7938871108812462
1.3663663663663663,0.21221955012494784,0.7877804498750522
1.3713713713713713,0.2183910902091443,0.7816089097908556
1.3763763763763763,0.22462611801960022,0.7753738819803998
1.3813813813813813,0.23092322789149075,0.7690767721085092
1.3863863863863863,0.2372810001638113,0.7627189998361887
1.3913913913913913,0.2436980014994351,0.7563019985005648
1.3963963963963963,0.2501727852082538,0.7498272147917462
1.4014014014014013,0.2567038915733289,0.7432961084266712
1.4064064064064064,0.2632898481799792,0.7367101518200209
1.4114114114114114,0.26992917024773205,0.7300708297522679
1.4164164164164164,0.2766203609650616,0.7233796390349384
1.4214214214214214,0.28336191182683934,0.7166380881731607
1.4264264264264264,0.29015230297442174,0.7098476970255782
1.4314314314314314,0.29699000353829647,0.7030099964617035
1.4364364364364364,0.30387347198321185,0.696126528016788
1.4414414414414414,0.3108011564557103,0.6891988435442897
1.4464464464464464,0.31777149513398817,0.6822285048660118
1.4514514514514514,0.324782916580003,0.6752170834199969
1.4564564564564564,0.3318338400937488,0.6681661599062512
1.4614614614614614,0.3389226760696183,0.6610773239303817
1.4664664664664664,0.34604782635477566,0.6539521736452243
1.4714714714714714,0.3532076846094524,0.6467923153905475
1.4764764764764764,0.36040063666909233,0.6395993633309077
1.4814814814814814,0.3676250609082585,0.6323749390917415
1.4864864864864864,0.37487932860622336,0.6251206713937766
1.4914914914914914,0.38216180431415764,0.6178381956858424
1.4964964964964964,0.38947084622383654,0.6105291537761633
1.5015015015015014,0.39680480653777994,0.6031951934622202
1.5065065065065064,0.40416203184074184,0.5958379681592582
1.5115115115115114,0.41154086347246754,0.5884591365275325
1.5165165165165164,0.41893963790163247,0.5810603620983676
1.5215215215215214,0.42635668710087893,0.573643312899121
1.5265265265265264,0.43379033892286795,0.566209661077132
1.5315315315315314,0.4412389174772581,0.5587610825227419
1.5365365365365364,0.448700743508529,0.5512992564914709
1.5415415415415414,0.45617413477456437,0.5438258652254356
1.5465465465465464,0.4636574064259063,0.5363425935740938
1.5515515515515514,0.4711488713855995,0.5288511286144005
1.5565565565565564,0.47864684072953645,0.5213531592704637
1.5615615615615615,0.4861496240672194,0.5138503759327807
1.5665665665665665,0.4936555299228527,0.5063444700771473
1.5715715715715715,0.5011628661166802,0.4988371338833198
1.5765765765765765,0.5086699401464813,0.49133005985351874
1.5815815815815815,0.5161750595691389,0.483824940430861
1.5865865865865865,0.5236765323821958,0.4763234676178042
1.5915915915915915,0.5311726674053091,0.4688273325946909
1.5965965965965965,0.5386617746615223,0.46133822533847757
1.6016016016016015,0.5461421657582639,0.45385783424173604
1.6066066066066067,0.553612154267989,0.4463878457320109
1.6116116116116117,0.5610700561083795,0.43892994389162066
1.6166166166166167,0.5685141899220135,0.4314858100779867
1.6216216216216217,0.5759428774554218,0.42405712254457817
1.6266266266266267,0.5833544439374442,0.41664555606255577
1.6316316316316317,0.5907472184568007,0.40925278154319933
1.6366366366366367,0.5981195343387922,0.40188046566120783
1.6416416416416417,0.6054697295210463,0.3945302704789537
1.6466466466466467,0.6127961469282242,0.3872038530717758
1.6516516516516517,0.6200971348456014,0.37990286515439853
1.6566566566566567,0.6273710472914414,0.37262895270855845
1.6616616616616617,0.634616244388077,0.365383755611923
1.6666666666666667,0.6418310927316131,0.3581689072683868
1.6716716716716717,0.6490139657601739,0.350986034239826
1.6766766766766767,0.6561632441206043,0.3438367558793957
1.6816816816816818,0.6632773160335472,0.3367226839664527
1.6866866866866868,0.6703545776568144,0.3296454223431856
1.6916916916916918,0.6773934334469659,0.3226065665530342
1.6966966966966968,0.68439229651902,0.31560770348097994
1.7017017017017018,0.6913495890042117,0.30865041099578827
1.7067067067067068,0.6982637424057162,0.30173625759428385
1.7117117117117118,0.7051331979522613,0.29486680204773863
1.7167167167167168,0.711956406949548,0.28804359305045213
1.7217217217217218,0.7187318311293963,0.28126816887060374
1.7267267267267268,0.7254579429965435,0.2745420570034564
1.7317317317317318,0.7321332261730128,0.2678667738269872
1.7367367367367368,0.7387561757399739,0.26124382426002607
1.7417417417417418,0.745325298577023,0.254674701422977
1.7467467467467468,0.7518391136988009,0.24816088630119926
1.7517517517517518,0.7582961525888755,0.24170384741112455
1.7567567567567568,0.7646949595308146,0.23530504046918535
1.7617617617617618,0.7710340919363713,0.2289659080636286
1.7667667667667668,0.7773121206707104,0.22268787932928957
1.7717717717717718,0.7835276303746017,0.21647236962539831
1.7767767767767768,0.789679219783508,0.21032078021649192
1.7817817817817818,0.7957655020434953,0.20423449795650472
1.7867867867867868,0.8017851050238934,0.19821489497610656
1.7917917917917918,0.8077366716266386,0.19226332837336127
1.7967967967967968,0.8136188600922265,0.1863811399077734
1.8018018018018018,0.8194303443022065,0.1805696556977935
1.8068068068068068,0.8251698140781506,0.1748301859218494
1.8118118118118118,0.830835975477029,0.16916402452297108
1.8168168168168168,0.8364275510829242,0.16357244891707584
1.8218218218218218,0.8419432802950203,0.1580567197049796
1.8268268268268268,0.8473819196118014,0.1526180803881986
1.8318318318318318,0.8527422429113933,0.14725775708860678
1.8368368368368369,0.8580230417279894,0.14197695827201062
1.8418418418418419,0.8632231255242948,0.13677687447570516
1.8468468468468469,0.8683413219599287,0.13165867804007134
1.8518518518518519,0.8733764771557239,0.1266235228442761
1.8568568568568569,0.8783274559538654,0.1216725440461346
1.8618618618618619,0.8831931421738074,0.11680685782619264
1.8668668668668669,0.887972438863912,0.11202756113608801
1.8718718718718719,0.8926642685487535,0.10733573145124643
1.8768768768768769,0.8972675734720313,0.1027324265279687
1.8818818818818819,0.9017813158350368,0.09821868416496325
1.8868868868868869,0.9062044780306219,0.09379552196937803
