Real_Space_X,Imaginary_Space_Y,Singularity_Magnitude_Z
-0.3999999999999986,-1.8499999999999999,0.017952616141408306
-0.34999999999999853,-1.8499999999999999,0.01814871713086146
-0.2999999999999985,-1.8499999999999999,0.018322245817765356
-0.24999999999999845,-1.8499999999999999,0.018471748440503817
-0.1999999999999984,-1.8499999999999999,0.018595936483336413
-0.14999999999999836,-1.8499999999999999,0.018693713910202622
-0.09999999999999831,-1.8499999999999999,0.018764201186039074
-0.04999999999999827,-1.8499999999999999,0.018806755115057475
1.7763568394002505e-15,-1.8499999999999999,0.018820983662012757
0.0500000000000016,-1.8499999999999999,0.018806755115057472
0.10000000000000187,-1.8499999999999999,0.018764201186039067
0.15000000000000213,-1.8499999999999999,0.01869371391020262
0.20000000000000195,-1.8499999999999999,0.018595936483336406
0.2500000000000018,-1.8499999999999999,0.01847174844050381
0.30000000000000204,-1.8499999999999999,0.018322245817765346
0.3500000000000023,-1.8499999999999999,0.018148717130861445
0.40000000000000213,-1.8499999999999999,0.017952616141408296
0.45000000000000195,-1.8499999999999999,0.017735532455914204
0.5000000000000022,-1.8499999999999999,0.01749916101563316
0.5500000000000025,-1.8499999999999999,0.01724527149083216
0.6000000000000023,-1.8499999999999999,0.016975678500429008
0.6500000000000021,-1.8499999999999999,0.01669221344882803
0.7000000000000024,-1.8499999999999999,0.01639669861903896
0.7500000000000027,-1.8499999999999999,0.01609092399756326
0.8000000000000025,-1.8499999999999999,0.01577662714356465
0.8500000000000023,-1.8499999999999999,0.015455476261968113
0.9000000000000026,-1.8499999999999999,0.015129056504368575
0.9500000000000028,-1.8499999999999999,0.01479885940746392
1.0000000000000027,-1.8499999999999999,0.014466275288295003
1.0500000000000025,-1.8499999999999999,0.014132588349021943
1.1000000000000028,-1.8499999999999999,0.0137989741998926
1.150000000000003,-1.8499999999999999,0.01346649948499681
1.2000000000000028,-1.8499999999999999,0.013136123288250472
1.2500000000000027,-1.8499999999999999,0.01280870000346625
1.300000000000003,-1.8499999999999999,0.012484983369031187
1.3500000000000032,-1.8499999999999999,0.012165631391564007
1.400000000000003,-1.8499999999999999,0.011851211911283155
1.4500000000000028,-1.8499999999999999,0.01154220859244008
1.500000000000003,-1.8499999999999999,0.011239027153279159
1.5500000000000034,-1.8499999999999999,0.010942001680227612
1.6000000000000032,-1.8499999999999999,0.01065140089943947
1.650000000000003,-1.8499999999999999,0.01036743430479304
1.7000000000000033,-1.8499999999999999,0.010090258064620439
1.7500000000000036,-1.8499999999999999,0.009819980649692537
1.8000000000000034,-1.8499999999999999,0.009556668142314923
1.8500000000000032,-1.8499999999999999,0.009300349200944117
1.9000000000000035,-1.8499999999999999,0.009051019666717468
1.9500000000000037,-1.8499999999999999,0.008808646807955267
2.0000000000000036,-1.8499999999999999,0.008573173206312444
-2.0,-1.7999999999999998,0.00878786162399668
-1.95,-1.7999999999999998,0.00903544063084153
-1.9,-1.7999999999999998,0.009290631025890794
-1.8499999999999999,-1.7999999999999998,0.009553525478962053
-1.7999999999999998,-1.7999999999999998,0.009824192034737266
-1.7499999999999998,-1.7999999999999998,0.010102669845326493
-1.6999999999999997,-1.7999999999999998,0.010388964467186183
-1.6499999999999997,-1.7999999999999998,0.01068304270965543
-1.5999999999999996,-1.7999999999999998,0.010984827029995852
-1.5499999999999996,-1.7999999999999998,0.01129418947984796
-1.4999999999999996,-1.7999999999999998,0.011610945220833575
-1.4499999999999995,-1.7999999999999998,0.011934845643022093
-1.3999999999999995,-1.7999999999999998,0.01226557113949221
-1.3499999999999994,-1.7999999999999998,0.0126027236135501
-1.2999999999999994,-1.7999999999999998,0.012945818822490207
-1.2499999999999993,-1.7999999999999998,0.0132942786931161
-1.1999999999999993,-1.7999999999999998,0.01364742377934829
-1.1499999999999992,-1.7999999999999998,0.014004466070581936
-1.0999999999999992,-1.7999999999999998,0.014364502400059579
-1.0499999999999992,-1.7999999999999998,0.014726508743927577
-0.9999999999999991,-1.7999999999999998,0.015089335741802856
-0.9499999999999991,-1.7999999999999998,0.015451705805894379
-0.899999999999999,-1.7999999999999998,0.015812212214643347
-0.849999999999999,-1.7999999999999998,0.016169320604483915
-0.7999999999999989,-1.7999999999999998,0.016521373275201416
-0.7499999999999989,-1.7999999999999998,0.016866596705737542
-0.6999999999999988,-1.7999999999999998,0.017203112633518904
-0.6499999999999988,-1.7999999999999998,0.017528952977422536
-0.5999999999999988,-1.7999999999999998,0.01784207877949948
-0.5499999999999987,-1.7999999999999998,0.018140403202618133
-0.49999999999999867,-1.7999999999999998,0.018421818451929896
-0.4499999999999986,-1.7999999999999998,0.018684226292384566
-0.3999999999999986,-1.7999999999999998,0.018925571620933387
-0.34999999999999853,-1.7999999999999998,0.019143878332712368
-0.2999999999999985,-1.7999999999999998,0.019337286510789493
-0.24999999999999845,-1.7999999999999998,0.019504089786629514
-0.1999999999999984,-1.7999999999999998,0.019642771581646783
-0.14999999999999836,-1.7999999999999998,0.019752038866201315
-0.09999999999999831,-1.7999999999999998,0.01983085207481925
-0.04999999999999827,-1.7999999999999998,0.01987844990339208
1.7763568394002505e-15,-1.7999999999999998,0.01989436788648692
0.0500000000000016,-1.7999999999999998,0.019878449903392072
0.10000000000000187,-1.7999999999999998,0.019830852074819244
0.15000000000000213,-1.7999999999999998,0.019752038866201308
0.20000000000000195,-1.7999999999999998,0.019642771581646772
0.2500000000000018,-1.7999999999999998,0.019504089786629503
0.30000000000000204,-1.7999999999999998,0.01933728651078948
0.3500000000000023,-1.7999999999999998,0.019143878332712347
0.40000000000000213,-1.7999999999999998,0.01892557162093337
0.45000000000000195,-1.7999999999999998,0.01868422629238455
0.5000000000000022,-1.7999999999999998,0.018421818451929882
0.5500000000000025,-1.7999999999999998,0.01814040320261812
0.6000000000000023,-1.7999999999999998,0.017842078779499455
0.6500000000000021,-1.7999999999999998,0.017528952977422515
0.7000000000000024,-1.7999999999999998,0.01720311263351888
0.7500000000000027,-1.7999999999999998,0.016866596705737518
0.8000000000000025,-1.7999999999999998,0.016521373275201395
0.8500000000000023,-1.7999999999999998,0.01616932060448389
0.9000000000000026,-1.7999999999999998,0.01581221221464332
0.9500000000000028,-1.7999999999999998,0.015451705805894347
1.0000000000000027,-1.7999999999999998,0.015089335741802833
1.0500000000000025,-1.7999999999999998,0.014726508743927554
1.1000000000000028,-1.7999999999999998,0.014364502400059553
1.150000000000003,-1.7999999999999998,0.01400446607058191
1.2000000000000028,-1.7999999999999998,0.013647423779348267
1.2500000000000027,-1.7999999999999998,0.013294278693116078
1.300000000000003,-1.7999999999999998,0.01294581882249018
1.3500000000000032,-1.7999999999999998,0.012602723613550077
1.400000000000003,-1.7999999999999998,0.012265571139492183
1.4500000000000028,-1.7999999999999998,0.011934845643022074
1.500000000000003,-1.7999999999999998,0.011610945220833549
1.5500000000000034,-1.7999999999999998,0.011294189479847935
1.6000000000000032,-1.7999999999999998,0.01098482702999583
1.650000000000003,-1.7999999999999998,0.010683042709655413
1.7000000000000033,-1.7999999999999998,0.01038896446718616
1.7500000000000036,-1.7999999999999998,0.01010266984532647
1.8000000000000034,-1.7999999999999998,0.009824192034737248
1.8500000000000032,-1.7999999999999998,0.009553525478962033
1.9000000000000035,-1.7999999999999998,0.009290631025890776
1.9500000000000037,-1.7999999999999998,0.009035440630841513
2.0000000000000036,-1.7999999999999998,0.008787861623996663
-2.0,-1.7499999999999998,0.009007171681990325
-1.95,-1.7499999999999998,0.009267436540751278
-1.9,-1.7499999999999998,0.009536087450267822
-1.8499999999999999,-1.7499999999999998,0.009813258347790123
-1.7999999999999998,-1.7499999999999998,0.010099059043120152
-1.7499999999999998,-1.7499999999999998,0.010393570567126179
-1.6999999999999997,-1.7499999999999998,0.010696839997128862
-1.6499999999999997,-1.7499999999999998,0.011008874734737429
-1.5999999999999996,-1.7499999999999998,0.011329636218956976
-1.5499999999999996,-1.7499999999999998,0.011659033067396773
-1.4999999999999996,-1.7499999999999998,0.011996913651707375
-1.4499999999999995,-1.7499999999999998,0.012343058130507907
-1.3999999999999995,-1.7499999999999998,0.012697169984578439
-1.3499999999999994,-1.7499999999999998,0.013058867125488859
-1.2999999999999994,-1.7499999999999998,0.013427672680522963
-1.2499999999999993,-1.7499999999999998,0.013803005593976889
-1.1999999999999993,-1.7499999999999998,0.014184171227649735
-1.1499999999999992,-1.7499999999999998,0.014570352191222156
-1.0999999999999992,-1.7499999999999998,0.014960599685364787
-1.0499999999999992,-1.7499999999999998,0.01535382569533376
-0.9999999999999991,-1.7499999999999998,0.015748796428232383
-0.9499999999999991,-1.7499999999999998,0.016144127439897234
-0.899999999999999,-1.7499999999999998,0.016538280943392308
-0.849999999999999,-1.7499999999999998,0.016929565825279446
-0.7999999999999989,-1.7499999999999998,0.01731614091222111
-0.7499999999999989,-1.7499999999999998,0.01769602202247487
-0.6999999999999988,-1.7499999999999998,0.01806709329767339
-0.6499999999999988,-1.7499999999999998,0.01842712323359384
-0.5999999999999988,-1.7499999999999998,0.018773785709316634
-0.5499999999999987,-1.7499999999999998,0.019104686149427532
-0.49999999999999867,-1.7499999999999998,0.019417392744242236
-0.4499999999999986,-1.7499999999999998,0.01970947240330047
-0.3999999999999986,-1.7499999999999998,0.01997853083759007
-0.34999999999999853,-1.7499999999999998,0.020222255871567212
-0.2999999999999985,-1.7499999999999998,0.020438462797562163
