Position (x),Wave Amplitude (Psi)
0.6613226452905812,-0.9864149759968793
0.6673346693386774,-0.98103203073253
0.6733466933867736,-0.9747626810518084
0.6793587174348698,-0.9676125915804054
0.685370741482966,-0.959588222730098
0.6913827655310621,-0.950696824861491
0.6973947895791583,-0.9409464317330052
0.7034068136272545,-0.9303458532420346
0.7094188376753507,-0.9189046674648254
0.7154308617234468,-0.9066332120022753
0.721442885771543,-0.893542574639468
0.7274549098196392,-0.8796445833273858
0.7334669338677354,-0.8649517954958494
0.7394789579158316,-0.849477486707343
0.7454909819639278,-0.8332356386619747
0.751503006012024,-0.816240926564413
0.7575150300601202,-0.7985087058642117
