Real_Psi_X,Imag_Psi_Y,Gauge_Lambda_Z,Heat_Probability_C
1.0,0.0,0.0,1.0
0.9934727459603989,0.031378133023533115,0.005025125628140704,0.9879726841981378
0.9860035097340528,0.06234663995600024,0.010050251256281407,0.9760900247216735
0.9776112931799706,0.0928786368885975,0.01507537688442211,0.9643502817432984
0.968315817694067,0.12294801163348312,0.020100502512562814,0.952751736361157
0.9581374952973997,0.15252944126428322,0.02512562814070352,0.9412926903471689
0.9470973993627305,0.18159840863490948,0.03015075376884422,0.929971465898379
0.9352172350138364,0.21013121787200817,0.035175879396984924,0.9187864053912985
0.9225193092319028,0.2381050088374718,0.04020100502512563,0.9077358711391997
0.9090265007032372,0.26549777055854473,0.04522613065326633,0.8968182451523301
0.89476222944238,0.2922883536241443,0.05025125628140704,0.8860319289010112
0.8797504262245219,0.3184564815470988,0.05527638190954774,0.8753753430815856
0.864015501860916,0.34398276109306636,0.06030150753768844,0.8648469273851801
0.8475823163507359,0.3688486915779551,0.06532663316582915,0.8544451402692483
0.830476147942552,0.39303667313669904,0.07035175879396985,0.8441684587318637
0.8127226621382913,0.4165300139672689,0.07537688442211056,0.8340153780887244
0.7943478806722147,0.4393129365548012,0.08040201005025126,0.8239844117528419
0.7753781504970728,0.46137058288171917,0.08542713567839195,0.8140740910168787
0.7558401128092148,0.48268901863068964,0.09045226130653267,0.8042829648381049
0.735760672143996,0.5032552363882112,0.09547738693467336,0.7946095996259389
0.7151669655723856,0.5230571578575642,0.10050251256281408,0.7850525790320466
0.6940863320291981,0.5420836350907631,0.10552763819095477,0.7756105037429618
0.6725462818028702,0.5603244507500437,0.11055276381909548,0.7662819912752039
0.6505744662161809,0.5777703174102912,0.11557788944723618,0.7570656757728571
0.6281986475267609,0.5944128759146585,0.12060301507537688,0.7479602078075868
0.6054466690756689,0.610244692796452,0.12562814070351758,0.7389642541810586
0.5823464257117095,0.6252592567811627,0.1306532663316583,0.7300764977297355
0.5589258345185607,0.6394509743833009,0.135678391959799,0.7212956371320224
0.5352128058711348,0.6528151646134432,0.1407035175879397,0.7126203867177302
0.5112352148469461,0.6653480528116302,0.1457286432160804,0.704049476279831
0.4870208730175778,0.6770467636239569,0.15075376884422112,0.6955816508884777
0.46259750064465877,0.6879093131398764,0.15577889447236182,0.6872156707072614
0.43799269930403617,0.6979346002083868,0.16080402010050251,0.6789503108116767
0.41323392496112304,0.7071223969518976,0.1658291457286432,0.6707843610097722
0.3883484615196442,0.7154733384971677,0.1708542713567839,0.6627166256649573
0.36336339486526165,0.7229889119432831,0.17587939698492464,0.6547459235209404
0.3383055874247883,0.7296714445871794,0.18090452261306533,0.6468710875287721
0.31320165326092025,0.7355240914277357,0.18592964824120603,0.6390909646759697
0.28807793372163043,0.7405508219699516,0.19095477386934673,0.6314044158176951
0.2629604736625659,0.7447564063511802,0.19597989949748745,0.6238103155099654
0.2378749982599807,0.7481464008118209,0.20100502512562815,0.6163075518448676
0.2128468904309174,0.7507271325332834,0.20603015075376885,0.6088950262877569
0.18790116887653063,0.7525056838664042,0.21105527638190955,0.601571653516411
0.16306246676361077,0.7534898759738493,0.21608040201005024,0.5943363612621206
0.13835501105852768,0.7536882519103547,0.22110552763819097,0.5871880901526915
0.11380260252697967,0.7531100591649398,0.22613065326633167,0.5801257935573328
0.08942859641208001,0.7517652316895069,0.23115577889447236,0.5731484374334128
0.06525588380247294,0.7496643714384562,0.23618090452261306,0.5662550001750575
0.04130687370131619,0.7468187294441617,0.24120603015075376,0.5594444724635685
0.017603475806120976,0.7432401864533337,0.24623115577889448,0.5527158571196429
-0.00583291599141358,0.7389412331494334,0.25125628140703515,0.5460681689573682
-0.028981439377282592,0.7339349499864373,0.2562814070351759,0.5395004346399732
-0.05182177865132842,0.72823498665934,0.2613065326633166,0.5330116925373163
-0.07433417902107463,0.7218555412368516,0.2663316582914573,0.5266009925850851
-0.0964994601474834,0.7148113389817864,0.271356783919598,0.5202673961456901
-0.11829902893771684,0.7071176108846581,0.2763819095477387,0.5140099758708334
-0.13971489158082392,0.6987900719359756,0.2814070351758794,0.5078278155657273
-0.16072966482309195,0.6898448991627066,0.2864321608040201,0.5017200100549485
-0.18132658648062472,0.680298709454302,0.2914572864321608,0.49568566504990424
-0.20148952518752705,0.6701685372035887,0.2964824120603015,0.489723897017893
-0.22120298937887034,0.6594718117877302,0.30150753768844224,0.48383383305274
-0.240452135508421,0.6482263349143024,0.3065326633165829,0.47801461074698937
-0.2592227755018914,0.6364502578573813,0.31155778894472363,0.4722653780656312
-0.2775013834472507,0.6241620586083488,0.3165829145728643,0.46658529322134995
-0.2952751015244049,0.6113805189659094,0.32160804020100503,0.46097352455127233
-0.31253174517729504,0.5981247015895857,0.32663316582914576,0.4554292503951966
-0.329259807532222,0.5844139270406998,0.3316582914572864,0.44995165897528827
-0.3454484630669177,0.5702677508345753,0.33668341708542715,0.4445399482772208
-0.36108757053560825,0.5557059405273974,0.3417085427135678,0.43919332593274724
-0.3761676751560164,0.5407484528608488,0.34673366834170855,0.4339110091036839
-0.3906800100649243,0.525415410987306,0.35175879396984927,0.42869222436728915
-0.4046164970496106,0.5097270817980181,0.35678391959798994,0.42353620760302096
-0.41796974656311003,0.49370385337631917,0.36180904522613067,0.41844220388065645
-0.43073305703189774,0.4773662125975325,0.36683417085427134,0.41340946734975664
-0.44290041346522224,0.46073472289680595,0.37185929648241206,0.4084372611304614
-0.45446648537590695,0.44383000222570385,0.3768844221105528,0.4035248572055977
-0.46542662402304685,0.4266727012179172,0.38190954773869346,0.3986715363140847
-0.4757768589875806,0.409283481584016,0.3869346733668342,0.39387658784562174
-0.48551389409228335,0.39168299475467355,0.3919597989949749,0.3891393097366425
-0.49463510267825495,0.3738918607913168,0.3969849246231156,0.3844590083675213
-0.503138522250496,0.35593064758264553,0.4020100502512563,0.3798349984610143
-0.511022848505658,0.337819850344954,0.40703517587939697,0.3752666029819239
-0.518287428755535,0.31957987144365707,0.4120603015075377,0.3707531530379682
-0.5249322547603188,0.301231000552885,0.4170854271356784,0.3662939877818444
-0.530957954986078,0.2827933951694607,0.4221105527638191,0.3618884543144688
-0.5363657863013407,0.2642870614970121,0.4271356783919598,0.35753590758938086
-0.5411576251280533,0.24573183571540608,0.4321608040201005,0.353235710318298
-0.5453359580625703,0.22714736565010685,0.4371859296482412,0.34898723287780475
-0.5489038719826808,0.20855309285547902,0.44221105527638194,0.3447898532171653
-0.5518650436570176,0.18996823512546215,0.4472361809045226,0.3406429567672449
-0.5542237288735052,0.17141176944443554,0.45226130653266333,0.33654593635052504
-0.5559847511037997,0.15290241539050287,0.457286432160804,0.332498192092204
-0.5571534897209435,0.1344586190027895,0.4623115577889447,0.32849913133236275
-0.5577358677877147,0.11609853712375469,0.46733668341708545,0.324548168539191
-0.5577383394333738,0.09784002222688361,0.4723618090452261,0.3206447252232543
-0.5571678768367274,0.07970060773950345,0.47738693467336685,0.31678822985279287
-0.5560319568336155,0.06169749386985482,0.4824120603015075,0.3129781177700405
-0.5543385471670929,0.04384753394689897,0.48743718592964824,0.30921383110854767
-0.5520960923987295,0.026167221280736206,0.49246231155778897,0.30549481871150147
-0.5493134994995752,0.008672676550866511,0.49748743718592964,0.30182053605102577
-0.5460001231394424,-0.008620364271104401,0.5025125628140703,0.2981904451484527
-0.5421657506932477,-0.025696561458327837,0.507537688442211,0.2946040144955544
-0.537820586983215,-0.042540982519801714,0.5125628140703518,0.29106071897672003
-0.53297523877579,-0.05913911264095467,0.5175879396984925,0.2875600397920699
-0.5276406990521417,-0.07547686456962684,0.5226130653266332,0.2841014643814946
-0.5218283310711309,-0.09154058794395617,0.5276381909547738,0.28068448634960697
-0.5155498522436107,-0.10731707805930969,0.5326633165829145,0.27730860539159685
-0.5088173178368959,-0.12279358407199192,0.5376884422110553,0.27397332721997814
-0.5016431045281786,-0.1379578166380843,0.542713567839196,0.2706781634922164
-0.494039893825603,-0.1527979549863623,0.5477386934673367,0.2674226317392274
-0.4860206553756199,-0.16730265342482672,0.5527638190954774,0.26420625529473474
-0.47759863017513554,-0.18146104728098422,0.5577889447236181,0.2610285632254775
-0.46878731370684457,-0.19526275827658193,0.5628140703517588,0.25788909026225837
-0.4596004390159933,-0.20869789933807556,0.5678391959798995,0.2547873767318193
-0.4500519597466615,-0.22175707884468304,0.5728643216080402,0.2517229684895376
-0.44015603315547613,-0.23443140431641643,0.577889447236181,0.24869541685293176
-0.42992700312047333,-0.24671248554504574,0.5829145728643216,0.24570427853596585
-0.4193793831626226,-0.25859243717147506,0.5879396984924623,0.24274911558414508
-0.40852783949730276,-0.2700638807135413,0.592964824120603,0.23982949531039185
-0.3973871741327733,-0.28111994604876656,0.5979899497487438,0.2369449902316925
-0.3859723080324428,-0.29175427235709134,0.6030150753768845,0.23409517800650675
-0.3742982643574592,-0.3019610085291196,0.6080402010050251,0.23127964137292945
-0.36238015180586924,-0.31173481304588185,0.6130653266331658,0.22849796808759576
-0.3502331480643033,-0.3210708533365966,0.6180904522613065,0.22574975086532248
-0.33787248338782316,-0.3299648046213696,0.6231155778894473,0.2230345873194735
-0.32531342432326654,-0.3384128482462132,0.628140703517588,0.22035207990304417
-0.3125712575910738,-0.34641166951820157,0.6331658291457286,0.2177018358504531
-0.299661274140253,-0.35395845504899964,0.6381909547738693,0.21508346712003457
-0.2865987533907771,-0.3610508896154045,0.6432160804020101,0.21249659033722249
-0.2733989476773453,-0.3676871525459355,0.6482412060301508,0.2099408267384178
-0.2600770669080653,-0.37386591364288413,0.6532663316582915,0.20741580211553073
-0.2466482634512311,-0.37958632864960096,0.6582914572864321,0.20492114676119078
-0.23312761726297657,-0.38484803427314174,0.6633165829145728,0.20245649541461416
-0.21953012126818625,-0.38965114277273694,0.6683417085427136,0.20002148720812438
-0.20587066700662957,-0.39399623612486395,0.6733668341708543,0.19761576561431413
-0.19216403055587805,-0.3978843597760077,0.678391959798995,0.19523897839384396
-0.17842485874213151,-0.4013170159944862,0.6834170854271356,0.1928907775438683
-0.16466765564965916,-0.4042961568329913,0.6884422110552764,0.19057081924708144
-0.15090676943911935,-0.4068241767137564,0.6934673366834171,0.1882787638213772
-0.13715637948458095,-0.4089039046485065,0.6984924623115578,0.1860142756701133
-0.12343048383863045,-0.4105385961055742,0.7035175879396985,0.18377702323297418
-0.10974288703448982,-0.41173192453677954,0.7085427135678392,0.1815666789374251
-0.09610718823362592,-0.41248797257686887,0.7135678391959799,0.17938291915074933
-0.08253676972686867,-0.4128112229284921,0.7185929648241206,0.17722542413266335
-0.06904478579659558,-0.4127065489458619,0.7236180904522613,0.17509387798850085
-0.055644151947085045,-0.41217920493039206,0.7286432160804021,0.17298796862296043
-0.04234753450966852,-0.41123481615174795,0.7336683417085427,0.1709073876944095
-0.02916734062885526,-0.40987936860785984,0.7386934673366834,0.16885183056973752
-0.016115708635131808,-0.40811919853756,0.7437185929648241,0.16682099627975278
-0.0032044988096726857,-0.4059609816995886,0.7487437185929648,0.1648145874751149
0.009554715454261217,-0.4034117224317932,0.7537688442211056,0.16283231038279808
0.02215065608893272,-0.400478742504402,0.7587939698492463,0.16087387476307732
0.0345723483848966,-0.3971696697812988,0.7638190954773869,0.15893899386703259
0.046809128615553246,-0.3934924267032545,0.7688442211055276,0.15702738439456354
0.05885065125055454,-0.3894552186070888,0.7738693467336684,0.15513876645290975
0.07068689575560874,-0.3850665218947305,0.7788944723618091,0.15327286351566924
0.08230817297666329,-0.3803350720661378,0.7839195979899498,0.15142940238231056
0.09370513110691532,-0.3752698516300065,0.7889447236180904,0.14960811313817127
0.10486876123553436,-0.36988007790615357,0.7939698492462312,0.14780872911493775
0.11579040247742564,-0.36417519073341104,0.7989949748743719,0.1460309868516005
0.1264617466838115,-0.3581648400967887,0.8040201005025126,0.1442746260558787
0.1368748427338242,-0.35185887368759083,0.8090452261306533,0.1425393895661091
0.14702210040774968,-0.34526732441006697,0.8140703517587939,0.14082502331359287
0.1568962938429711,-0.33840039784807546,0.8190954773869347,0.13913127628539568
0.1664905645740794,-0.33126845970511504,0.8241206030150754,0.1374579004875951
0.1757984241590359,-0.32388202323094367,0.8291457286432161,0.13580465090896984
0.18481375639366004,-0.31625173664786554,0.8341708542713568,0.13417128548512602
0.19353081911712558,-0.3083883705896009,0.8391959798994975,0.1325575650630546
0.20194424561152724,-0.3003028055654933,0.8442211055276382,0.13096325336611533
0.21004904559895934,-0.292006019462627,0.8492462311557789,0.1293881169594418
0.21784060583992995,-0.2835090750982313,0.8542713567839196,0.12783192521576228
0.22531469033728332,-0.2748231078345603,0.8592964824120604,0.12629445028163228
0.23246744015017132,-0.2659593132682122,0.864321608040201,0.12477546704407252
0.23929537282295302,-0.2569289350056404,0.8693467336683417,0.12327475309760864
0.2457953814342381,-0.24774325253637994,0.8743718592964824,0.12179208871170713
0.25196473327162555,-0.2384135692152643,0.8793969849246231,0.12032725679860304
0.25780106813799325,-0.22895120036467204,0.8844221105527639,0.11888004288151445
0.2633023962955162,-0.2193674615075775,0.8894472361809045,0.11745023506323958
0.2684670960538791,-0.2096736567419195,0.8944723618090452,0.11603762399513103
0.2732939110094401,-0.19988106726653254,0.8994974874371859,0.11464200284644385
0.27778194694238045,-0.19000094006860133,0.9045226130653267,0.1132631672740517
0.28193066837914155,-0.18004447678231644,0.9095477386934674,0.11190091539252757
0.28573989482770423,-0.17002282272811703,0.914572864321608,0.11055504774458419
0.28920979669351426,-0.15994705614160665,0.9195979899497487,0.10922536727187011
0.29234089088408816,-0.14982817760092584,0.9246231155778895,0.1079116792861169
0.2951340361105599,-0.13967709966105496,0.9296482412060302,0.10661379144063356
0.29759042789463935,-0.12950463670320309,0.9346733668341709,0.10533151370214316
0.29971159328965485,-0.11932149500712708,0.9396984924623115,0.10406465832295934
0.3014993853245401,-0.10913826305389288,0.9447236180904522,0.10281303981349624
0.3029559771798057,-0.0989654020662723,0.949748743718593,0.10157647491510988
0.3040838561047004,-0.08881323679363196,0.9547738693467337,0.1003547825732659
0.30488581708492474,-0.07869194654783838,0.9597989949748744,0.09914778391103005
0.30536495627039895,-0.06861155649637075,0.964824120603015,0.09795530220287732
0.3055246641727251,-0.0585819292184887,0.9698492462311558,0.09677716284881646
0.3053686186420988,-0.048612756529967535,0.9748743718592965,0.09561319334882547
0.30490077763353773,-0.03871355158156672,0.9798994974874372,0.09446322327759465
0.3041253717723915,-0.028893641236054677,0.9849246231155779,0.09332708425957319
0.3030468967291841,-0.019162158728272455,0.9899497487437187,0.09220460994431631
0.30167010541391387,-0.009528036612368779,0.9949748743718593,0.09109563598212854
0.3,-7.347880794884119e-17,1.0,0.09
0.9995015891261738,0.03156854976481053,0.0,1.0
0.991987026187082,0.06272498764166765,0.005025125628140704,0.9879726841981378
0.9835438818570509,0.09344226657801692,0.010050251256281407,0.9760900247216735
0.9741919972103689,0.12369411592541875,0.01507537688442211,0.9643502817432984
0.9639519081374944,0.15345505908649804,0.020100502512562814,0.952751736361157
0.9528448158939725,0.18270043013400533,0.02512562814070352,0.9412926903471689
0.940892557320114,0.2114063893972813,0.03015075376884422,0.929971465898379
0.928117574765983,0.2395499380125332,0.035175879396984924,0.9187864053912985
0.9145428857561306,0.2671089314344407,0.04020100502512563,0.9077358711391997
0.9001920524283668,0.29406209190770344,0.04522613065326633,0.8968182451523301
0.8850891507806786,0.3203890198982298,0.05025125628140704,0.8860319289010112
0.8692587397601923,0.34607020448473735,0.05527638190954774,0.8753753430815856
0.8527258302278307,0.3710870327125929,0.06030150753768844,0.8648469273851801
0.8355158538320399,0.3954217979127677,0.06532663316582915,0.8544451402692483
0.8176546318246526,0.4190577069898078,0.07035175879396985,0.8441684587318637
0.7991683438516136,0.44197888668373453,0.07537688442211056,0.8340153780887244
0.7800834967509316,0.4641703888117824,0.08040201005025126,0.8239844117528419
0.7604268933898166,0.4856181944968609,0.08542713567839195,0.8140740910168787
0.7402256015725461,0.5063092173905853,0.09045226130653267,0.8042829648381049
0.719506923050143,0.5262313058996535,0.09547738693467336,0.7946095996259389
0.6982983626624761,0.5453732444252759,0.10050251256281408,0.7850525790320466
0.6766275976428884,0.5637247536262492,0.10552763819095477,0.7756105037429618
0.6545224471149255,0.5812764897171514,0.11055276381909548,0.7662819912752039
0.6320108418101879,0.5980200428139804,0.11557788944723618,0.7570656757728571
0.6091207940357545,0.6139479343403956,0.12060301507537688,0.7479602078075868
0.5858803679190234,0.6290536135085215,0.12562814070351758,0.7389642541810586
0.5623176499571962,0.643331452889062,0.1306532663316583,0.7300764977297355
0.5384607198979984,0.6567767430862269,0.135678391959799,0.7212956371320224
0.5143376219775552,0.669385686533708,0.1407035175879397,0.7126203867177302
0.48997633654067974,0.6811553904286493,0.1457286432160804,0.704049476279831
0.46540475206811877,0.6920838588212347,0.15075376884422112,0.6955816508884777
0.4406506376345998,0.7021699838781789,0.15577889447236182,0.6872156707072614
0.415741615820785,0.7114135363390265,0.16080402010050251,0.6789503108116767
0.39070513610150054,0.7198151551847739,0.1658291457286432,0.6707843610097722
0.3655684487318462,0.7273763365388984,0.1708542713567839,0.6627166256649573
0.3403585791520227,0.7340994218214293,0.17587939698492464,0.6547459235209404
0.3151023029309281,0.7399875851772094,0.18090452261306533,0.6468710875287721
0.2898261212677812,0.7450448201999951,0.18592964824120603,0.6390909646759697
0.26455623707022446,0.749275925974496,0.19095477386934673,0.6314044158176951
0.23931853162654734,0.7526864924588978,0.19597989949748745,0.6238103155099654
0.21413854188884476,0.7552828852308168,0.20100502512562815,0.6163075518448676
0.18904143838309612,0.7570722296200059,0.20603015075376885,0.6088950262877569
0.1640520037613186,0.7580623942514938,0.21105527638190955,0.601571653516411
0.13919461201010155,0.7582619740231458,0.21608040201005024,0.5943363612621206
0.11449320832898274,0.7576802725419395,0.22110552763819097,0.5871880901526915
0.08997128969128276,0.7563272840435019,0.22613065326633167,0.5801257935573328
0.06565188609915276,0.7542136748197004,0.23115577889447236,0.5731484374334128
0.04155754254374439,0.7513507641792763,0.23618090452261306,0.5662550001750575
0.017710301680549153,0.7477505049666984,0.24120603015075376,0.5594444724635685
-0.005868312770896987,0.7434254636645599,0.24623115577889448,0.5527158571196429
-0.029157311894605627,0.7383888001049643,0.25125628140703515,0.5460681689573682
-0.05213625670553833,0.7326542468154453,0.2562814070351759,0.5395004346399732
-0.07478527253017903,0.7262360880250327,0.2613065326633166,0.5330116925373163
-0.09708506263449332,0.7191491383561143,0.2663316582914573,0.5266009925850851
-0.11901692109432485,0.7114087212277604,0.271356783919598,0.5202673961456901
-0.14056274490411738,0.70303064699617,0.2763819095477387,0.5140099758708334
-0.16170504532069088,0.6940311908578466,0.2814070351758794,0.5078278155657273
-0.18242695843961623,0.6844270705410613,0.2864321608040201,0.5017200100549485
-0.20271225500255344,0.6742354238110632,0.2914572864321608,0.49568566504990424
-0.22254534943473323,0.6634737858143798,0.2964824120603015,0.489723897017893
-0.24191130811255168,0.6521600662874216,0.30150753768844224,0.48383383305274
-0.26079585686205176,0.6403125266544281,0.3065326633165829,0.47801461074698937
-0.279185387689835,0.6279497570396119,0.31155778894472363,0.4722653780656312
-0.29706696474872313,0.6150906532181503,0.3165829145728643,0.46658529322134995
-0.31442832954124594,0.6017543935304287,0.32160804020100503,0.46097352455127233
-0.331257905364776,0.5879604157836968,0.32663316582914576,0.4554292503951966
-0.34754480100286667,0.5737283941650144,0.3316582914572864,0.44995165897528827
-0.3632788136680664,0.5590782161890616,0.33668341708542715,0.4445399482772208
-0.37845043120218974,0.5440299597040809,0.3417085427135678,0.43919332593274724
-0.3930508335407187,0.5286038699788624,0.34673366834170855,0.4339110091036839
-0.4070718934486725,0.5128203368933429,0.35175879396984927,0.42869222436728915
-0.42050617653596395,0.49669987225499235,0.35678391959798994,0.42353620760302096
-0.43334694056088163,0.48026308726278366,0.36180904522613067,0.41844220388065645
-0.4455881340309809,0.4635306701401163,0.36683417085427134,0.41340946734975664
-0.45722439411127297,0.4465233639576329,0.37185929648241206,0.4084372611304614
-0.46825104385018407,0.42926194466643636,0.3768844221105528,0.4035248572055977
-0.4786640887343495,0.4117671993617261,0.38190954773869346,0.3986715363140847
-0.48846021258384614,0.3940599047964225,0.3869346733668342,0.39387658784562174
-0.4976367728000169,0.3761608061638358,0.3919597989949749,0.3891393097366425
-0.5061917949785523,0.3580905961679427,0.3969849246231156,0.3844590083675213
-0.5141239669009995,0.3398698943993044,0.4020100502512563,0.3798349984610143
-0.5214326319183448,0.32151922703414165,0.40703517587939697,0.3752666029819239
-0.5281177817407767,0.3030590068735289,0.4120603015075377,0.3707531530379682
-0.5341800486481815,0.2845095137391206,0.4170854271356784,0.3662939877818444
-0.5396206971363352,0.26589087524126204,0.4221105527638191,0.3618884543144688
-0.5444416150141637,0.24722304793475486,0.4271356783919598,0.35753590758938086
-0.5486453039678155,0.22852579887697866,0.4321608040201005,0.353235710318298
-0.5522348696076544,0.209818687602467,0.4371859296482412,0.34898723287780475
-0.5552140110146127,0.19112104852744735,0.44221105527638194,0.3447898532171653
-0.5575870098026657,0.1724519737972482,0.4472361809045226,0.3406429567672449
-0.5593587187144831,0.15383029658886058,0.45226130653266333,0.33654593635052504
-0.5605345497675829,0.1352745748803419,0.457286432160804,0.332498192092204
-0.5611204619685735,0.11680307569810543,0.4623115577889447,0.32849913133236275
-0.5611229486132994,0.09843375985254067,0.46733668341708545,0.324548168539191
-0.5605490241909099,0.08018426717176515,0.4723618090452261,0.3206447252232543
-0.5594062109100755,0.06207190224268152,0.47738693467336685,0.31678822985279287
-0.5577025248657295,0.044113620667895335,0.4824120603015075,0.3129781177700405
-0.5554464618648706,0.02632601584639228,0.48743718592964824,0.30921383110854767
-0.5526469829300887,0.008725306285265392,0.49246231155778897,0.30549481871150147
-0.5493134994995752,-0.008672676550866135,0.49748743718592964,0.30182053605102577
-0.545455858342476,-0.025852499846735454,0.5025125628140703,0.2981904451484527
-0.5410843262085042,-0.04279914049421266,0.507537688442211,0.2946040144955544
